,what,is,the,largest,abc,station,operator,in,terms,of,market,reach,?
affiliate,0.16121849417686462,0.10908813774585724,0.2278994768857956,0.24725893139839172,0.2614424228668213,0.3052392899990082,0.2095722109079361,0.2081480771303177,0.07794623076915741,0.19963958859443665,0.089150071144104,0.1630299687385559,0.10958297550678253
by,0.2455483376979828,0.3899846076965332,0.4408751428127289,0.17839421331882477,0.17600902915000916,0.16572362184524536,0.15075917541980743,0.370934396982193,0.15830418467521667,0.3646814823150635,0.09993520379066467,0.11937917768955231,0.17966607213020325
market,0.12116116285324097,0.2463478147983551,0.2041238248348236,0.1892854869365692,0.10615630447864532,0.32434603571891785,0.14997632801532745,0.27003997564315796,0.20738965272903442,0.1694333702325821,1.0000001192092896,0.1923433095216751,0.12805593013763428
size,0.2566739320755005,0.22983339428901672,0.2946445941925049,0.3179561197757721,0.0863366350531578,0.08349251002073288,0.14006826281547546,0.21714140474796295,0.295806348323822,0.27599775791168213,0.1954835057258606,0.2853975296020508,0.13693112134933472
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.26626327633857727,0.2097204476594925,0.2482491284608841,0.2986533045768738,0.5201468467712402,0.26854002475738525,0.4946078956127167,0.2499394416809082,0.2441277652978897,0.31091248989105225
wabm-dt2/wdbb-dt2,0.13352668285369873,0.19134454429149628,0.24804632365703583,0.03061538189649582,0.1347823143005371,0.1423477828502655,0.007980681024491787,0.2083185613155365,0.13926424086093903,0.26021477580070496,0.18489094078540802,0.2126847207546234,0.09172680974006653
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.3017216920852661,0.1697147786617279,0.21784305572509766,0.25355902314186096,1.0,0.2410934716463089,0.5696388483047485,0.27003997564315796,0.20601192116737366,0.20430970191955566
the,0.42745697498321533,0.5823672413825989,1.0,0.3757036626338959,0.2068762183189392,0.23609806597232819,0.22986549139022827,0.6662389636039734,0.29706791043281555,0.733189046382904,0.2041238248348236,0.31808504462242126,0.22068053483963013
birmingham,0.14769886434078217,0.14477425813674927,0.2381640374660492,0.15747065842151642,0.20163780450820923,0.2657734155654907,0.24317552149295807,0.25057855248451233,0.07635615020990372,0.15350331366062164,0.21550780534744263,0.08162784576416016,0.13550083339214325
market,0.12116116285324097,0.2463478147983551,0.2041238248348236,0.1892854869365692,0.10615630447864532,0.32434603571891785,0.14997632801532745,0.27003997564315796,0.20738965272903442,0.1694333702325821,1.0000001192092896,0.1923433095216751,0.12805593013763428
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.26626327633857727,0.2097204476594925,0.2482491284608841,0.2986533045768738,0.5201468467712402,0.26854002475738525,0.4946078956127167,0.2499394416809082,0.2441277652978897,0.31091248989105225
which,0.5261979103088379,0.4457404911518097,0.6521818041801453,0.29749369621276855,0.1991286277770996,0.20371483266353607,0.24363017082214355,0.4840516746044159,0.29791849851608276,0.5011631846427917,0.2237280309200287,0.2537740468978882,0.25814583897590637
serve,0.23061832785606384,0.22737301886081696,0.2749462425708771,0.1685294210910797,0.060676369816064835,0.1826297640800476,0.20256955921649933,0.20702329277992249,0.39147982001304626,0.2656401991844177,0.16290588676929474,0.28793078660964966,0.19925682246685028
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.1819920688867569,0.2286096066236496,0.1954551786184311,0.18108150362968445,0.3887844979763031,0.3358725905418396,0.3886612355709076,0.17538416385650635,0.22874177992343903,0.27043893933296204
repeaters,0.2137874960899353,0.19488303363323212,0.2874545454978943,0.10086619108915329,0.29359373450279236,0.21383291482925415,0.188593327999115,0.23395079374313354,0.23851771652698517,0.18758715689182281,0.19886358082294464,0.22599799931049347,0.18885312974452972
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.36650770902633667,0.14607268571853638,0.17394597828388214,0.178121879696846,0.5696388483047485,0.2767748534679413,1.0,0.1694333702325821,0.20552729070186615,0.1826142966747284
wbma-ld,0.1199706643819809,0.1658691167831421,0.28817129135131836,0.13656501471996307,0.18507595360279083,0.2324543595314026,0.24479258060455322,0.2331083118915558,0.0846158042550087,0.17585024237632751,0.16419802606105804,0.17996501922607422,0.16148127615451813
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.14214102923870087,0.183883935213089,0.15589678287506104,0.29243728518486023,0.3087427020072937,0.2031131386756897,0.35032153129577637,0.11048517376184464,0.21382570266723633,0.40561532974243164
the,0.42745697498321533,0.5823672413825989,1.0,0.3757036626338959,0.2068762183189392,0.23609806597232819,0.22986549139022827,0.6662389636039734,0.29706791043281555,0.733189046382904,0.2041238248348236,0.31808504462242126,0.22068053483963013
largest,0.13463157415390015,0.3413417339324951,0.3757036626338959,0.9999999403953552,0.09599892795085907,0.20469453930854797,0.21256251633167267,0.3017216920852661,0.23076626658439636,0.36650770902633667,0.1892854869365692,0.1977066844701767,0.12401245534420013
low-power,0.2962779700756073,0.18936294317245483,0.3769046366214752,0.19846636056900024,0.2579306364059448,0.25346192717552185,0.3006175756454468,0.25661608576774597,0.24207250773906708,0.2985802888870239,0.24554702639579773,0.2383245974779129,0.23557345569133759
``,0.008517155423760414,0.058766357600688934,0.029072100296616554,0.06791853159666061,-0.04806871339678764,-0.12365661561489105,0.1125522255897522,0.04765888676047325,0.15965133905410767,0.06780257821083069,-0.11957244575023651,0.01924625225365162,0.0685480609536171
big,0.2788069546222687,0.22924260795116425,0.308749794960022,0.2810453772544861,0.16051800549030304,0.1553601324558258,0.1905815452337265,0.2359251081943512,0.10310058295726776,0.2513701021671295,0.20023001730442047,0.19948391616344452,0.20497842133045197
four,0.18057085573673248,0.22331103682518005,0.40344667434692383,0.19557702541351318,0.11602456867694855,0.1731775403022766,0.06822865456342697,0.3085027039051056,0.17851372063159943,0.36293646693229675,0.04634783789515495,0.2067028284072876,0.14532537758350372
'',0.08143015950918198,0.0793738141655922,0.041273195296525955,0.010605577379465103,-0.05768610164523125,0.053449857980012894,-0.025357866659760475,0.07432962208986282,0.06061852350831032,0.13035868108272552,0.022494228556752205,-0.11253751069307327,0.018684765323996544
affiliate,0.16121849417686462,0.10908813774585724,0.2278994768857956,0.24725893139839172,0.2614424228668213,0.3052392899990082,0.2095722109079361,0.2081480771303177,0.07794623076915741,0.19963958859443665,0.089150071144104,0.1630299687385559,0.10958297550678253
by,0.2455483376979828,0.3899846076965332,0.4408751428127289,0.17839421331882477,0.17600902915000916,0.16572362184524536,0.15075917541980743,0.370934396982193,0.15830418467521667,0.3646814823150635,0.09993520379066467,0.11937917768955231,0.17966607213020325
market,0.12116116285324097,0.2463478147983551,0.2041238248348236,0.1892854869365692,0.10615630447864532,0.32434603571891785,0.14997632801532745,0.27003997564315796,0.20738965272903442,0.1694333702325821,1.0000001192092896,0.1923433095216751,0.12805593013763428
size,0.2566739320755005,0.22983339428901672,0.2946445941925049,0.3179561197757721,0.0863366350531578,0.08349251002073288,0.14006826281547546,0.21714140474796295,0.295806348323822,0.27599775791168213,0.1954835057258606,0.2853975296020508,0.13693112134933472
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.26626327633857727,0.2097204476594925,0.2482491284608841,0.2986533045768738,0.5201468467712402,0.26854002475738525,0.4946078956127167,0.2499394416809082,0.2441277652978897,0.31091248989105225
which,0.5261979103088379,0.4457404911518097,0.6521818041801453,0.29749369621276855,0.1991286277770996,0.20371483266353607,0.24363017082214355,0.4840516746044159,0.29791849851608276,0.5011631846427917,0.2237280309200287,0.2537740468978882,0.25814583897590637
itself,0.3625122308731079,0.3638126254081726,0.45971640944480896,0.24211540818214417,0.1984531283378601,0.19112636148929596,0.2610008716583252,0.28042417764663696,0.24944518506526947,0.3157202899456024,0.16657589375972748,0.16484342515468597,0.17933900654315948
is,0.28837618231773376,1.0,0.5823672413825989,0.3413417339324951,0.16037321090698242,0.19625909626483917,0.2346540242433548,0.5394441485404968,0.27452221512794495,0.4854315221309662,0.2463478147983551,0.2189902812242508,0.22961433231830597
also,0.42747777700424194,0.5012649297714233,0.6021018624305725,0.2870445251464844,0.2030053734779358,0.23779743909835815,0.23889008164405823,0.5073733329772949,0.292646586894989,0.4924938678741455,0.21456167101860046,0.25650957226753235,0.21848613023757935
simulcast,0.2620822489261627,0.2441602647304535,0.31249719858169556,0.16111351549625397,0.3766351342201233,0.27370449900627136,0.3122578561306,0.31364256143569946,0.14656022191047668,0.2524929940700531,0.22913779318332672,0.17650508880615234,0.1439180225133896
on,0.34226128458976746,0.3635730445384979,0.5107308030128479,0.16868500411510468,0.2862928807735443,0.29022887349128723,0.22138723731040955,0.46853652596473694,0.1906774938106537,0.3966929316520691,0.24459631741046906,0.24619881808757782,0.2714994251728058
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.24042341113090515,0.21331243216991425,0.21760036051273346,0.2531388998031616,0.539380669593811,0.2931654751300812,0.5052502155303955,0.2680419683456421,0.19834883511066437,0.23916715383529663
subchannel,0.296663761138916,0.3198363780975342,0.3338429033756256,0.17885249853134155,0.410636305809021,0.3727635145187378,0.3070606291294098,0.25593438744544983,0.26765915751457214,0.2371281534433365,0.22833099961280823,0.14346106350421906,0.2216910868883133
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.36650770902633667,0.14607268571853638,0.17394597828388214,0.178121879696846,0.5696388483047485,0.2767748534679413,1.0,0.1694333702325821,0.20552729070186615,0.1826142966747284
former,0.13598288595676422,0.2175939530134201,0.2251449078321457,0.13619916141033173,0.11236388981342316,0.19777610898017883,0.2049548625946045,0.2668642997741699,0.08116064965724945,0.30415382981300354,0.12848161160945892,0.021282173693180084,0.10570605844259262
wbma,0.1591835469007492,0.1559111326932907,0.18546076118946075,0.14193853735923767,0.27367207407951355,0.23257215321063995,0.1531195342540741,0.2007700502872467,0.10134416073560715,0.10728900134563446,0.14722368121147156,0.15975792706012726,0.20027267932891846
satellite,0.17739586532115936,0.19278542697429657,0.22563834488391876,0.2613983750343323,0.18923600018024445,0.3241852819919586,0.182744100689888,0.18927223980426788,0.11597875505685806,0.1683834195137024,0.1705857664346695,0.21509511768817902,0.13568443059921265
wgww,0.26197394728660583,0.1660979986190796,0.22808116674423218,0.13268736004829407,0.2987534701824188,0.2633984684944153,0.2445661425590515,0.21278904378414154,0.09160842001438141,0.18577982485294342,0.15151433646678925,0.14769043028354645,0.46035540103912354
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.26626327633857727,0.2097204476594925,0.2482491284608841,0.2986533045768738,0.5201468467712402,0.26854002475738525,0.4946078956127167,0.2499394416809082,0.2441277652978897,0.31091248989105225
owned,0.12432919442653656,0.20921923220157623,0.1999378502368927,0.293287456035614,0.2405787706375122,0.22889316082000732,0.31205177307128906,0.22438469529151917,0.06458869576454163,0.17190153896808624,0.2538948655128479,0.04296109825372696,0.1288648396730423
by,0.2455483376979828,0.3899846076965332,0.4408751428127289,0.17839421331882477,0.17600902915000916,0.16572362184524536,0.15075917541980743,0.370934396982193,0.15830418467521667,0.3646814823150635,0.09993520379066467,0.11937917768955231,0.17966607213020325
sinclair,0.13678078353405,0.22747954726219177,0.18596287071704865,0.1429101675748825,0.24845848977565765,0.1779656857252121,0.2273387461900711,0.20424483716487885,0.12017907947301865,0.18807722628116608,0.19377371668815613,0.16682222485542297,0.17342320084571838
partner,0.10468954592943192,0.12903441488742828,0.1342829167842865,0.11041425168514252,0.11243466287851334,0.09458469599485397,0.1328519880771637,0.1903068870306015,0.17714788019657135,0.10028040409088135,0.15454114973545074,0.12155794352293015,0.15119856595993042
company,0.2333769053220749,0.18005689978599548,0.26591673493385315,0.1974945217370987,0.16210390627384186,0.2310960441827774,0.346477210521698,0.22141718864440918,0.16267183423042297,0.20467796921730042,0.3897888660430908,0.13011829555034637,0.12195809185504913
howard,0.11493710428476334,0.14383739233016968,0.23961152136325836,0.10939974337816238,0.2233182042837143,0.14249317348003387,0.13133232295513153,0.24723754823207855,0.10491132736206055,0.19389913976192474,0.05119013041257858,0.09924329817295074,0.0705622211098671
stirk,0.2337016612291336,0.21374130249023438,0.1931556612253189,0.0396663062274456,0.13433802127838135,0.1962966024875641,0.10506230592727661,0.23784610629081726,0.14399468898773193,0.1820353865623474,0.17813250422477722,0.11558018624782562,0.18809868395328522
holdings,0.07863982766866684,0.17933884263038635,0.1920640915632248,0.3068387806415558,0.18232308328151703,0.20844826102256775,0.24080583453178406,0.22812411189079285,0.22450177371501923,0.23571044206619263,0.289382666349411,0.05882922187447548,0.14412938058376312
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.1570781171321869,0.18381085991859436,0.16818374395370483,0.28213560581207275,0.3326910734176636,0.20881862938404083,0.3680361211299896,0.10896787792444229,0.19769558310508728,0.42300865054130554
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.18871670961380005,0.2567209303379059,0.20999185740947723,0.2044847160577774,0.5591574311256409,0.24108539521694183,0.5352458953857422,0.19660170376300812,0.2684406638145447,0.4130953550338745
