,which,architect,",",famous,for,designing,london,'s,st.,paul,cathedral,",",is,represented,in,the,riba,collection,?
loughborough,0.22876283526420593,0.217668816447258,0.2782362997531891,0.251289427280426,0.22958572208881378,0.20421484112739563,0.5033577084541321,-0.022859781980514526,0.16240373253822327,0.20279641449451447,0.33011388778686523,0.2782362997531891,0.21353527903556824,0.14076977968215942,0.24739104509353638,0.26623621582984924,0.1831415295600891,0.14113874733448029,0.10695106536149979
pearson,0.1588914841413498,0.22265097498893738,0.3177494406700134,0.13993878662586212,0.25118938088417053,0.2504602074623108,0.2975694537162781,-0.0007424183422699571,0.19870632886886597,0.2886260449886322,0.1930026262998581,0.3177494406700134,0.1848994344472885,0.19502803683280945,0.2549836039543152,0.25533393025398254,0.23165887594223022,0.19975551962852478,0.1649906039237976
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
george,0.16627563536167145,0.1676310896873474,0.24972979724407196,0.16880105435848236,0.18388281762599945,0.11367049068212509,0.26384562253952026,-0.019076833501458168,0.22430634498596191,0.3076687455177307,0.09867969900369644,0.24972979724407196,0.14082063734531403,0.11628139764070511,0.18167929351329803,0.2510760426521301,0.17733342945575714,0.15784206986427307,0.1479024887084961
edmund,0.10805397480726242,0.18304072320461273,0.22355669736862183,0.19007356464862823,0.15340636670589447,0.020262645557522774,0.21243785321712494,-0.06844273954629898,0.2435513436794281,0.25243502855300903,0.1309342235326767,0.22355669736862183,0.11550616472959518,0.08551810681819916,0.17880931496620178,0.20799535512924194,0.106620654463768,0.1468820571899414,0.12587735056877136
street,0.19580180943012238,0.1981644481420517,0.22759395837783813,0.2152484506368637,0.24031898379325867,0.19244302809238434,0.3283351957798004,0.06000900641083717,0.27855098247528076,0.15172691643238068,0.24920490384101868,0.22759395837783813,0.1302390694618225,0.10312629491090775,0.2281111478805542,0.20947860181331635,0.16815227270126343,0.18434172868728638,0.07315441966056824
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
richard,0.16533736884593964,0.2607191503047943,0.27245110273361206,0.23657439649105072,0.1862935870885849,0.18323436379432678,0.25989794731140137,-0.04731119051575661,0.21906116604804993,0.3177821934223175,0.1425783336162567,0.27245110273361206,0.13580143451690674,0.11853054165840149,0.23321768641471863,0.2087954580783844,0.15926554799079895,0.10597028583288193,0.15003317594528198
norman,0.1315736174583435,0.27111122012138367,0.20281735062599182,0.2117583304643631,0.1822807788848877,0.2328476905822754,0.17502933740615845,-0.10612574219703674,0.12883298099040985,0.2013399600982666,0.28773483633995056,0.20281735062599182,0.15238438546657562,0.10742437094449997,0.17613162100315094,0.23459704220294952,0.20620635151863098,0.12885071337223053,0.12243545055389404
shaw,0.16111214458942413,0.21093526482582092,0.3225931227207184,0.17306581139564514,0.19634586572647095,0.20499393343925476,0.36392414569854736,0.050764650106430054,0.28808629512786865,0.27504754066467285,0.11045108735561371,0.3225931227207184,0.11970321834087372,0.036073796451091766,0.230377659201622,0.22009336948394775,0.21898677945137024,0.15153469145298004,0.14002816379070282
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
alfred,0.08948897570371628,0.18490605056285858,0.250933438539505,0.23871548473834991,0.19435495138168335,0.09968599677085876,0.288957417011261,-0.031213775277137756,0.24404169619083405,0.32312315702438354,0.23037761449813843,0.250933438539505,0.14016306400299072,0.1803615540266037,0.29950597882270813,0.24956922233104706,0.15472422540187836,0.20781700313091278,0.10596195608377457
waterhouse,0.22246494889259338,0.32592397928237915,0.35605984926223755,0.335294246673584,0.2573200762271881,0.23234325647354126,0.374257355928421,-0.014546803198754787,0.29318127036094666,0.2630958557128906,0.3284238576889038,0.35605984926223755,0.19805538654327393,0.18553103506565094,0.2719390094280243,0.2516355514526367,0.2803601026535034,0.3150674104690552,0.17997978627681732
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
sir,0.16247086226940155,0.32510843873023987,0.2283722162246704,0.2768409848213196,0.14362765848636627,0.165331169962883,0.30224865674972534,-0.04094419255852699,0.2337728887796402,0.2998381555080414,0.14992547035217285,0.2283722162246704,0.17222478985786438,0.1201157197356224,0.2226593792438507,0.20237073302268982,0.10896988958120346,0.14995771646499634,0.10503887385129929
edwin,0.13674814999103546,0.19693389534950256,0.24641048908233643,0.12012460082769394,0.11895615607500076,0.04721472039818764,0.19750003516674042,-0.08297257870435715,0.19729213416576385,0.2860197126865387,0.16558827459812164,0.24641048908233643,0.1269298642873764,0.11516810953617096,0.1589140146970749,0.19826023280620575,0.11751370131969452,0.12794066965579987,0.1910800039768219
lutyens,0.21640706062316895,0.3273102045059204,0.4415597915649414,0.325756698846817,0.28021425008773804,0.22403480112552643,0.26150965690612793,0.023236364126205444,0.3482511639595032,0.30762502551078796,0.28191712498664856,0.4415597915649414,0.24994458258152008,0.20793300867080688,0.30846354365348816,0.31251174211502075,0.2308446317911148,0.19918909668922424,0.23124295473098755
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
charles,0.1476125568151474,0.2770821750164032,0.24990057945251465,0.22592519223690033,0.18664933741092682,0.17529278993606567,0.23104818165302277,-0.08611538261175156,0.20717811584472656,0.25625503063201904,0.14702720940113068,0.24990057945251465,0.16326871514320374,0.13907426595687866,0.21346928179264069,0.20777860283851624,0.15029892325401306,0.18195943534374237,0.17366734147071838
rennie,0.12840215861797333,0.29073742032051086,0.313932865858078,0.24246038496494293,0.19743043184280396,0.21012912690639496,0.28990229964256287,0.1098550483584404,0.26357683539390564,0.2514937222003937,0.21604378521442413,0.313932865858078,0.12482503056526184,0.1308416873216629,0.17759451270103455,0.1902141571044922,0.18661841750144958,0.13721047341823578,0.12221170216798782
mackintosh,0.16705530881881714,0.254224956035614,0.33948665857315063,0.2394225299358368,0.18871918320655823,0.2087862491607666,0.20040905475616455,0.04884609580039978,0.22951829433441162,0.2820414900779724,0.13633888959884644,0.33948665857315063,0.15587519109249115,0.15535427629947662,0.18786510825157166,0.1669662445783615,0.1935974806547165,0.23770157992839813,0.15312418341636658
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
charles,0.1476125568151474,0.2770821750164032,0.24990057945251465,0.22592519223690033,0.18664933741092682,0.17529278993606567,0.23104818165302277,-0.08611538261175156,0.20717811584472656,0.25625503063201904,0.14702720940113068,0.24990057945251465,0.16326871514320374,0.13907426595687866,0.21346928179264069,0.20777860283851624,0.15029892325401306,0.18195943534374237,0.17366734147071838
holden,0.17509008944034576,0.292319655418396,0.35342878103256226,0.2579466998577118,0.22323526442050934,0.28480929136276245,0.26141926646232605,0.05979344993829727,0.2620351016521454,0.2542606294155121,0.0631505697965622,0.35342878103256226,0.2498326301574707,0.19901899993419647,0.2851129174232483,0.2033054679632187,0.17934904992580414,0.22710959613323212,0.16267192363739014
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
frank,0.08326464891433716,0.27339738607406616,0.2494700700044632,0.2029886245727539,0.2070610374212265,0.1838701218366623,0.1386106312274933,0.03106875717639923,0.2363653928041458,0.287847638130188,0.1336456686258316,0.2494700700044632,0.13593067228794098,0.11805404722690582,0.22083771228790283,0.23372484743595123,0.19550999999046326,0.14913681149482727,0.14052411913871765
hoar,0.229188933968544,0.14888249337673187,0.25645047426223755,0.20133569836616516,0.20403186976909637,0.08265049010515213,0.18808668851852417,0.11530695855617523,0.24479304254055023,0.0979468822479248,0.09155980497598648,0.25645047426223755,0.19261519610881805,0.11158686876296997,0.18630671501159668,0.1897510141134262,0.08755343407392502,0.1295596808195114,0.19989198446273804
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
lord,0.14450834691524506,0.2259914129972458,0.23110952973365784,0.17277714610099792,0.2191227525472641,0.07066109776496887,0.22278992831707,-0.00021723240206483752,0.19015590846538544,0.11747271567583084,0.20474685728549957,0.23110952973365784,0.14423592388629913,0.10011780261993408,0.18930333852767944,0.2489406019449234,0.1380014717578888,0.10136507451534271,0.09544310718774796
richard,0.16533736884593964,0.2607191503047943,0.27245110273361206,0.23657439649105072,0.1862935870885849,0.18323436379432678,0.25989794731140137,-0.04731119051575661,0.21906116604804993,0.3177821934223175,0.1425783336162567,0.27245110273361206,0.13580143451690674,0.11853054165840149,0.23321768641471863,0.2087954580783844,0.15926554799079895,0.10597028583288193,0.15003317594528198
rogers,0.16784672439098358,0.21314306557178497,0.2955510914325714,0.19753585755825043,0.2240617275238037,0.20479731261730194,0.2662886381149292,-0.004267670679837465,0.14110182225704193,0.23720142245292664,0.1302998960018158,0.2955510914325714,0.14970068633556366,0.14975419640541077,0.22798402607440948,0.20540136098861694,0.16972461342811584,0.1574159860610962,0.12813130021095276
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
lord,0.14450834691524506,0.2259914129972458,0.23110952973365784,0.17277714610099792,0.2191227525472641,0.07066109776496887,0.22278992831707,-0.00021723240206483752,0.19015590846538544,0.11747271567583084,0.20474685728549957,0.23110952973365784,0.14423592388629913,0.10011780261993408,0.18930333852767944,0.2489406019449234,0.1380014717578888,0.10136507451534271,0.09544310718774796
norman,0.1315736174583435,0.27111122012138367,0.20281735062599182,0.2117583304643631,0.1822807788848877,0.2328476905822754,0.17502933740615845,-0.10612574219703674,0.12883298099040985,0.2013399600982666,0.28773483633995056,0.20281735062599182,0.15238438546657562,0.10742437094449997,0.17613162100315094,0.23459704220294952,0.20620635151863098,0.12885071337223053,0.12243545055389404
foster,0.1748889684677124,0.3430575728416443,0.26371103525161743,0.1456475704908371,0.2197340428829193,0.30085256695747375,0.2803570628166199,0.04381297901272774,0.19918280839920044,0.2536678612232208,0.1904759705066681,0.26371103525161743,0.1692146509885788,0.18189094960689545,0.2064124047756195,0.22401562333106995,0.19931960105895996,0.18516142666339874,0.15768253803253174
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
sir,0.16247086226940155,0.32510843873023987,0.2283722162246704,0.2768409848213196,0.14362765848636627,0.165331169962883,0.30224865674972534,-0.04094419255852699,0.2337728887796402,0.2998381555080414,0.14992547035217285,0.2283722162246704,0.17222478985786438,0.1201157197356224,0.2226593792438507,0.20237073302268982,0.10896988958120346,0.14995771646499634,0.10503887385129929
nicholas,0.16822440922260284,0.2249203473329544,0.2065194845199585,0.1999417543411255,0.16052770614624023,0.2004360407590866,0.29965323209762573,-0.019449034705758095,0.28370511531829834,0.3685194253921509,0.3156076967716217,0.2065194845199585,0.1849042922258377,0.09949981421232224,0.1388292759656906,0.1640765219926834,0.08173087239265442,0.1481238603591919,0.17208030819892883
grimshaw,0.18454894423484802,0.3499225080013275,0.3591976463794708,0.2483138144016266,0.21701978147029877,0.2658150792121887,0.31710144877433777,0.054589249193668365,0.2798602283000946,0.2667238414287567,0.26838308572769165,0.3591976463794708,0.22126516699790955,0.08436775207519531,0.24091313779354095,0.2598542273044586,0.23054730892181396,0.1466837376356125,0.2426598221063614
",",0.3658004403114319,0.21737651526927948,1.0000001192092896,0.2816491723060608,0.4464869201183319,0.2055690586566925,0.2571207880973816,-0.0016132977325469255,0.26603782176971436,0.3070785701274872,0.21877600252628326,1.0000001192092896,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.2015438824892044,0.2277175933122635,0.31091248989105225
zaha,0.09354981034994125,0.35505738854408264,0.2951687276363373,0.26495620608329773,0.1031285971403122,0.23252592980861664,0.24268078804016113,0.03407493233680725,0.23365721106529236,0.18521475791931152,0.1802598237991333,0.2951687276363373,0.16840079426765442,0.13728415966033936,0.19445253908634186,0.1684185266494751,0.3104814887046814,0.17179468274116516,0.19586901366710663
hadid,0.1174934133887291,0.4370974600315094,0.24041561782360077,0.2002163529396057,0.1279454082250595,0.2824864089488983,0.23102320730686188,-0.01968611404299736,0.15969616174697876,0.20251551270484924,0.14041806757450104,0.24041561782360077,0.13415473699569702,0.11833847314119339,0.1467609852552414,0.12357094138860703,0.29207825660705566,0.22534728050231934,0.2634124159812927
and,0.506277859210968,0.20191539824008942,0.6633074283599854,0.2970265746116638,0.5064792633056641,0.26215454936027527,0.2868692874908447,0.06895173341035843,0.22686052322387695,0.2447807937860489,0.18803109228610992,0.6633074283599854,0.3859752118587494,0.2506123185157776,0.4954058527946472,0.5171257257461548,0.19053874909877777,0.2379438579082489,0.20544172823429108
alick,0.11344308406114578,0.22186321020126343,0.32644978165626526,0.1876826286315918,0.1792002171278,0.19278614223003387,0.213291198015213,0.033761102706193924,0.2084752768278122,0.3039095103740692,0.15464454889297485,0.32644978165626526,0.1740802675485611,0.12217695266008377,0.20583860576152802,0.18750891089439392,0.1463504433631897,0.22552961111068726,0.20257508754730225
horsnell,0.18319928646087646,0.3260377049446106,0.35526180267333984,0.2464374601840973,0.18550312519073486,0.17931778728961945,0.24179932475090027,0.049074579030275345,0.30039697885513306,0.23300480842590332,0.2288108468055725,0.35526180267333984,0.2074459344148636,0.24661372601985931,0.2767585515975952,0.25772279500961304,0.22385679185390472,0.19192016124725342,0.16679315268993378
.,0.45942068099975586,0.17999820411205292,0.6812511086463928,0.2322506159543991,0.4726039469242096,0.2702513635158539,0.26322779059410095,-0.003708066651597619,0.2214197814464569,0.25831571221351624,0.24971093237400055,0.6812511086463928,0.4569662809371948,0.26645728945732117,0.5591574311256409,0.5934505462646484,0.1859031617641449,0.2516246736049652,0.4130953550338745
