,what,fields,medal,winning,mathematician,is,a,faculty,member,at,harvard,?
bernard,0.1147925928235054,0.14790207147598267,0.16782480478286743,0.22718974947929382,0.2506423890590668,0.15353994071483612,0.2141680121421814,0.1076384112238884,0.14792542159557343,0.12063759565353394,0.26537778973579407,0.12774893641471863
rands,0.13619394600391388,0.3003306984901428,0.15072475373744965,0.2974947392940521,0.1490335315465927,0.19483692944049835,0.286058247089386,0.21140696108341217,0.1317535638809204,0.19652333855628967,0.1764848679304123,0.12355902045965195
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
astrophysicist,0.20812200009822845,0.21101509034633636,0.25676172971725464,0.19541330635547638,0.6579675674438477,0.1728493720293045,0.15784130990505219,0.31694653630256653,0.18746113777160645,0.18727563321590424,0.3268999457359314,0.13779272139072418
alyssa,0.15130791068077087,0.08113044500350952,0.16937319934368134,0.23510774970054626,0.2654891014099121,0.27040570974349976,0.2555733025074005,0.10667230933904648,0.16321973502635956,0.15107901394367218,0.21003250777721405,0.15407930314540863
a.,-0.06772881746292114,0.0552162230014801,0.037936773151159286,-0.10877593606710434,0.0710374191403389,-0.0016085113165900111,0.016792887821793556,0.020903155207633972,-0.0726902037858963,0.06050189957022667,0.02444491907954216,0.04165230318903923
goodman,0.1573421210050583,0.1983305960893631,0.17548732459545135,0.22412456572055817,0.16619335114955902,0.15812474489212036,0.1912091225385666,0.18616963922977448,0.16168886423110962,0.2475796639919281,0.33750152587890625,0.1531103253364563
",",0.3087472915649414,0.2786177098751068,0.2681026756763458,0.33544227480888367,0.2415458858013153,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
and,0.31309178471565247,0.3074205219745636,0.2169238030910492,0.31779077649116516,0.16645929217338562,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
legal,0.26388198137283325,0.1556359827518463,0.12280426174402237,0.19218267500400543,0.18185532093048096,0.20037926733493805,0.24255292117595673,0.18687817454338074,0.18928733468055725,0.1669524908065796,0.23990239202976227,0.2143220454454422
scholars,0.2640625238418579,0.24340486526489258,0.1344911903142929,0.1255955845117569,0.3030551075935364,0.18092486262321472,0.1878340095281601,0.37986016273498535,0.19356393814086914,0.16599124670028687,0.3701283037662506,0.11279910802841187
alan,0.134607195854187,0.15730510652065277,0.25275561213493347,0.24753814935684204,0.2947351038455963,0.1606997698545456,0.19186390936374664,0.18115507066249847,0.15797917544841766,0.13507893681526184,0.19214092195034027,0.12765617668628693
dershowitz,0.23835337162017822,0.2189900130033493,0.2795300781726837,0.26733478903770447,0.336529940366745,0.2771160900592804,0.32378771901130676,0.18721547722816467,0.26106172800064087,0.23044966161251068,0.29514995217323303,0.2769303023815155
and,0.31309178471565247,0.3074205219745636,0.2169238030910492,0.31779077649116516,0.16645929217338562,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
lawrence,0.17999349534511566,0.16647043824195862,0.15320159494876862,0.20613999664783478,0.1526695042848587,0.13705188035964966,0.16139467060565948,0.17980018258094788,0.1415271908044815,0.23584625124931335,0.26957306265830994,0.1681434065103531
lessig,0.22855602204799652,0.1545020341873169,0.22857584059238434,0.2315460443496704,0.3173174262046814,0.15958158671855927,0.24320705235004425,0.3658308684825897,0.27205926179885864,0.29234227538108826,0.42284679412841797,0.232742577791214
.,0.3567904531955719,0.23414810001850128,0.223964124917984,0.25966933369636536,0.1478310525417328,0.4569662809371948,0.50484299659729,0.17943686246871948,0.19907453656196594,0.4549728035926819,0.254516065120697,0.4130953550338745
