,what,market,other,than,harrogate,",",cheltenham,",",bath,",",inner,london,",",hastings,and,brighton,is,overinflated,?
with,0.2464839518070221,0.14471584558486938,0.44086363911628723,0.3028803765773773,0.13808168470859528,0.4120737314224243,0.1279216855764389,0.4120737314224243,0.13655032217502594,0.4120737314224243,0.22413943707942963,0.17428526282310486,0.4120737314224243,0.1870642900466919,0.5477725267410278,0.18118104338645935,0.3250955045223236,0.3490526080131531,0.2433311939239502
oxford,0.17534328997135162,0.16771987080574036,0.18122249841690063,0.2114991843700409,0.3565540313720703,0.2568497061729431,0.42586591839790344,0.2568497061729431,0.3501359224319458,0.2568497061729431,0.17700502276420593,0.4718128740787506,0.2568497061729431,0.28719592094421387,0.2621461749076843,0.39178723096847534,0.15880683064460754,0.10693594813346863,0.14411403238773346
and,0.31309178471565247,0.23057621717453003,0.5504306554794312,0.39361441135406494,0.2729209065437317,0.6633074283599854,0.2502085268497467,0.6633074283599854,0.25018802285194397,0.6633074283599854,0.27754151821136475,0.2868692874908447,0.6633074283599854,0.2896152138710022,1.0,0.2870940864086151,0.3859752118587494,0.3728031814098358,0.20544172823429108
reading,0.3198648989200592,0.15351413190364838,0.23607714474201202,0.24194525182247162,0.3410341143608093,0.28206467628479004,0.30127444863319397,0.28206467628479004,0.20356905460357666,0.28206467628479004,0.16974474489688873,0.22220256924629211,0.28206467628479004,0.2483251541852951,0.29724130034446716,0.26074665784835815,0.2149139791727066,0.1504342406988144,0.2818225026130676
",",0.3087472915649414,0.2499394416809082,0.4446498453617096,0.3371901512145996,0.2635239362716675,1.0000001192092896,0.2890751361846924,1.0000001192092896,0.20873615145683289,1.0000001192092896,0.20530863106250763,0.2571207880973816,1.0000001192092896,0.3139784038066864,0.6633074283599854,0.3057807683944702,0.4691906273365021,0.29291221499443054,0.31091248989105225
greater,0.1946859508752823,0.1968294084072113,0.21990567445755005,0.4072994291782379,0.24806757271289825,0.25035545229911804,0.2657920718193054,0.25035545229911804,0.19049614667892456,0.25035545229911804,0.29745182394981384,0.3032766580581665,0.25035545229911804,0.16342107951641083,0.26711440086364746,0.2361699938774109,0.21338969469070435,0.23281149566173553,0.09723397344350815
than,0.29388150572776794,0.1700230985879898,0.5105555653572083,1.0,0.1396271139383316,0.3371901512145996,0.13906902074813843,0.3371901512145996,0.18061044812202454,0.3371901512145996,0.1996898502111435,0.1713373363018036,0.3371901512145996,0.11509311944246292,0.39361441135406494,0.16917628049850464,0.2839990258216858,0.2896324694156647,0.24917294085025787
manchester,0.13493712246418,0.19600893557071686,0.18961067497730255,0.18785600364208221,0.42504772543907166,0.21132218837738037,0.5830293297767639,0.21132218837738037,0.24116894602775574,0.21132218837738037,0.16595777869224548,0.4983362853527069,0.21132218837738037,0.2988836467266083,0.2305862158536911,0.46555766463279724,0.199817955493927,0.24549448490142822,0.1106586754322052
and,0.31309178471565247,0.23057621717453003,0.5504306554794312,0.39361441135406494,0.2729209065437317,0.6633074283599854,0.2502085268497467,0.6633074283599854,0.25018802285194397,0.6633074283599854,0.27754151821136475,0.2868692874908447,0.6633074283599854,0.2896152138710022,1.0,0.2870940864086151,0.3859752118587494,0.3728031814098358,0.20544172823429108
liverpool,0.18151158094406128,0.17213597893714905,0.1911294162273407,0.1614290028810501,0.40531623363494873,0.231179878115654,0.5863634943962097,0.231179878115654,0.32130226492881775,0.231179878115654,0.27608707547187805,0.5319084525108337,0.231179878115654,0.32945752143859863,0.24205148220062256,0.48093438148498535,0.12442734837532043,0.18092072010040283,0.11240486055612564
and,0.31309178471565247,0.23057621717453003,0.5504306554794312,0.39361441135406494,0.2729209065437317,0.6633074283599854,0.2502085268497467,0.6633074283599854,0.25018802285194397,0.6633074283599854,0.27754151821136475,0.2868692874908447,0.6633074283599854,0.2896152138710022,1.0,0.2870940864086151,0.3859752118587494,0.3728031814098358,0.20544172823429108
below,0.23541416227817535,0.12874235212802887,0.3524727523326874,0.3642770051956177,0.14945027232170105,0.29792070388793945,0.18271197378635406,0.29792070388793945,0.1967657506465912,0.29792070388793945,0.2591014802455902,0.18274180591106415,0.29792070388793945,0.1593460589647293,0.2736442983150482,0.12660886347293854,0.24241961538791656,0.2931325137615204,0.17692236602306366
a,0.3320399522781372,0.2680419683456421,0.2806335389614105,0.3126874566078186,0.2612338364124298,0.427140474319458,0.19956274330615997,0.427140474319458,0.2064673900604248,0.427140474319458,0.1906806230545044,0.1934366375207901,0.427140474319458,0.2165086269378662,0.3739250600337982,0.23900113999843597,0.658733606338501,0.3193102180957794,0.23916715383529663
handful,0.2922556698322296,0.05930148810148239,0.39234718680381775,0.2340579479932785,0.08232247829437256,0.27825960516929626,0.09971288591623306,0.27825960516929626,0.058908939361572266,0.27825960516929626,0.150970920920372,0.10063090175390244,0.27825960516929626,0.12142716348171234,0.27026230096817017,0.12931422889232635,0.2209896743297577,0.14943166077136993,0.21969880163669586
of,0.33290785551071167,0.1694333702325821,0.38583824038505554,0.33036211133003235,0.17222554981708527,0.4946078956127167,0.15026050806045532,0.4946078956127167,0.22312796115875244,0.4946078956127167,0.2847692370414734,0.2159106284379959,0.4946078956127167,0.27719053626060486,0.5116966962814331,0.23402844369411469,0.4854315221309662,0.31124773621559143,0.1826142966747284
historic,0.18988226354122162,0.2703554332256317,0.21386073529720306,0.15519818663597107,0.2278488576412201,0.22526510059833527,0.2639404535293579,0.22526510059833527,0.16467009484767914,0.22526510059833527,0.22422906756401062,0.16344019770622253,0.22526510059833527,0.1765516698360443,0.2125408798456192,0.20771977305412292,0.19778819382190704,0.19386637210845947,0.09992891550064087
densely,0.19661039113998413,0.20039953291416168,0.3003390431404114,0.30894437432289124,0.2493671029806137,0.29475733637809753,0.2033357471227646,0.29475733637809753,0.15036766231060028,0.29475733637809753,0.30543506145477295,0.20916838943958282,0.29475733637809753,0.19257226586341858,0.3446198105812073,0.2509124279022217,0.3503496050834656,0.3870428204536438,0.06828517466783524
occupied,0.2295091450214386,0.1647181361913681,0.21750538051128387,0.1982230544090271,0.12968753278255463,0.27128130197525024,0.17908819019794464,0.27128130197525024,0.18138954043388367,0.27128130197525024,0.21172970533370972,0.21739698946475983,0.27128130197525024,0.1679133176803589,0.26742085814476013,0.14056263864040375,0.17384637892246246,0.3292239010334015,0.11679025739431381
",",0.3087472915649414,0.2499394416809082,0.4446498453617096,0.3371901512145996,0.2635239362716675,1.0000001192092896,0.2890751361846924,1.0000001192092896,0.20873615145683289,1.0000001192092896,0.20530863106250763,0.2571207880973816,1.0000001192092896,0.3139784038066864,0.6633074283599854,0.3057807683944702,0.4691906273365021,0.29291221499443054,0.31091248989105225
arguably,0.3008277118206024,0.22638219594955444,0.23369330167770386,0.3161705434322357,0.1585000455379486,0.2960505187511444,0.1770499050617218,0.2960505187511444,0.11300580948591232,0.2960505187511444,0.19989711046218872,0.2306433916091919,0.2960505187511444,0.15654611587524414,0.3164381980895996,0.14379297196865082,0.3046913146972656,0.27795279026031494,0.213229700922966
overinflated,0.22614282369613647,0.2738056778907776,0.31065699458122253,0.2896324694156647,0.19533242285251617,0.29291221499443054,0.2101694941520691,0.29291221499443054,0.18517419695854187,0.29291221499443054,0.23050512373447418,0.25716668367385864,0.29291221499443054,0.22483918070793152,0.3728031814098358,0.2079145908355713,0.23913128674030304,1.0,0.15386471152305603
markets,0.12341798096895218,0.7553026676177979,0.2675739526748657,0.21568982303142548,0.21176835894584656,0.24350304901599884,0.18378758430480957,0.24350304901599884,0.13359634578227997,0.24350304901599884,0.1319892257452011,0.22294974327087402,0.24350304901599884,0.19266679883003235,0.2580149173736572,0.21984101831912994,0.21294242143630981,0.3214800953865051,0.11209505051374435
in,0.30808621644973755,0.27003997564315796,0.39989137649536133,0.3270052373409271,0.18553614616394043,0.5201468467712402,0.23282000422477722,0.5201468467712402,0.2252107709646225,0.5201468467712402,0.22538623213768005,0.2785358726978302,0.5201468467712402,0.30078795552253723,0.4954058527946472,0.3261612057685852,0.5394441485404968,0.3204985558986664,0.20430970191955566
the,0.42745697498321533,0.2041238248348236,0.44152235984802246,0.3227543234825134,0.19138553738594055,0.4933079481124878,0.18594567477703094,0.4933079481124878,0.1741502583026886,0.4933079481124878,0.2790820598602295,0.27034124732017517,0.4933079481124878,0.29055723547935486,0.5171257257461548,0.28520357608795166,0.5823672413825989,0.3665742874145508,0.22068053483963013
local,0.18981902301311493,0.18417038023471832,0.2676697075366974,0.13557827472686768,0.2169790267944336,0.20673875510692596,0.16929636895656586,0.20673875510692596,0.10944168269634247,0.20673875510692596,0.1601114124059677,0.1656551957130432,0.20673875510692596,0.16942396759986877,0.2468787580728531,0.16418083012104034,0.13173899054527283,0.19793875515460968,0.15022775530815125
authorities,0.23251837491989136,0.23859041929244995,0.281681627035141,0.19729429483413696,0.31244876980781555,0.24295401573181152,0.21189278364181519,0.24295401573181152,0.13752731680870056,0.24295401573181152,0.16018065810203552,0.27347931265830994,0.24295401573181152,0.23194721341133118,0.2857656180858612,0.2516710162162781,0.17750932276248932,0.28495752811431885,0.17285770177841187
:,-0.12022944539785385,0.0032356292940676212,-0.0941355749964714,-0.11965936422348022,-0.19853626191616058,-0.004729332868009806,-0.05186514928936958,-0.004729332868009806,-0.05935404822230339,-0.004729332868009806,-0.17564713954925537,-0.08977361768484116,-0.004729332868009806,-0.0998849868774414,-0.04625999182462692,-0.1300625205039978,-0.07222653180360794,0.022662300616502762,-0.07156077772378922
harrogate,0.2441006451845169,0.305378794670105,0.156559556722641,0.1396271139383316,0.9999999403953552,0.2635239362716675,0.5795567631721497,0.2635239362716675,0.31320104002952576,0.2635239362716675,0.2036852389574051,0.4306162893772125,0.2635239362716675,0.3906109035015106,0.2729209065437317,0.4807506799697876,0.22963382303714752,0.19533242285251617,0.1562594622373581
",",0.3087472915649414,0.2499394416809082,0.4446498453617096,0.3371901512145996,0.2635239362716675,1.0000001192092896,0.2890751361846924,1.0000001192092896,0.20873615145683289,1.0000001192092896,0.20530863106250763,0.2571207880973816,1.0000001192092896,0.3139784038066864,0.6633074283599854,0.3057807683944702,0.4691906273365021,0.29291221499443054,0.31091248989105225
cheltenham,0.13727574050426483,0.25564873218536377,0.10537109524011612,0.13906902074813843,0.5795567631721497,0.2890751361846924,1.0,0.2890751361846924,0.38528892397880554,0.2890751361846924,0.2237536758184433,0.5578117966651917,0.2890751361846924,0.4135900139808655,0.2502085268497467,0.6152541637420654,0.14674296975135803,0.2101694941520691,0.09060408920049667
",",0.3087472915649414,0.2499394416809082,0.4446498453617096,0.3371901512145996,0.2635239362716675,1.0000001192092896,0.2890751361846924,1.0000001192092896,0.20873615145683289,1.0000001192092896,0.20530863106250763,0.2571207880973816,1.0000001192092896,0.3139784038066864,0.6633074283599854,0.3057807683944702,0.4691906273365021,0.29291221499443054,0.31091248989105225
bath,0.1070404127240181,0.19057096540927887,0.16785450279712677,0.18061044812202454,0.31320104002952576,0.20873615145683289,0.38528892397880554,0.20873615145683289,1.0,0.20873615145683289,0.17659999430179596,0.28433358669281006,0.20873615145683289,0.21131840348243713,0.25018802285194397,0.30062776803970337,0.20806662738323212,0.18517419695854187,0.12758642435073853
",",0.3087472915649414,0.2499394416809082,0.4446498453617096,0.3371901512145996,0.2635239362716675,1.0000001192092896,0.2890751361846924,1.0000001192092896,0.20873615145683289,1.0000001192092896,0.20530863106250763,0.2571207880973816,1.0000001192092896,0.3139784038066864,0.6633074283599854,0.3057807683944702,0.4691906273365021,0.29291221499443054,0.31091248989105225
inner,0.226011261343956,0.11581624299287796,0.19772639870643616,0.1996898502111435,0.2036852389574051,0.20530863106250763,0.2237536758184433,0.20530863106250763,0.17659999430179596,0.20530863106250763,0.9999999403953552,0.25496870279312134,0.20530863106250763,0.1415020078420639,0.27754151821136475,0.23092402517795563,0.21686768531799316,0.23050512373447418,0.10395674407482147
london,0.15188734233379364,0.23276382684707642,0.12056033313274384,0.1713373363018036,0.4306162893772125,0.2571207880973816,0.5578117966651917,0.2571207880973816,0.28433358669281006,0.2571207880973816,0.25496870279312134,1.0,0.2571207880973816,0.3048936426639557,0.2868692874908447,0.4944620132446289,0.15162920951843262,0.25716668367385864,0.11278104782104492
",",0.3087472915649414,0.2499394416809082,0.4446498453617096,0.3371901512145996,0.2635239362716675,1.0000001192092896,0.2890751361846924,1.0000001192092896,0.20873615145683289,1.0000001192092896,0.20530863106250763,0.2571207880973816,1.0000001192092896,0.3139784038066864,0.6633074283599854,0.3057807683944702,0.4691906273365021,0.29291221499443054,0.31091248989105225
hastings,0.19458791613578796,0.23539787530899048,0.15905731916427612,0.11509311944246292,0.3906109035015106,0.3139784038066864,0.4135900139808655,0.3139784038066864,0.21131840348243713,0.3139784038066864,0.1415020078420639,0.3048936426639557,0.3139784038066864,1.0,0.2896152138710022,0.4457947611808777,0.2278415411710739,0.22483918070793152,0.12590168416500092
",",0.3087472915649414,0.2499394416809082,0.4446498453617096,0.3371901512145996,0.2635239362716675,1.0000001192092896,0.2890751361846924,1.0000001192092896,0.20873615145683289,1.0000001192092896,0.20530863106250763,0.2571207880973816,1.0000001192092896,0.3139784038066864,0.6633074283599854,0.3057807683944702,0.4691906273365021,0.29291221499443054,0.31091248989105225
brighton,0.16455525159835815,0.2373066395521164,0.21285700798034668,0.16917628049850464,0.4807506799697876,0.3057807683944702,0.6152541637420654,0.3057807683944702,0.30062776803970337,0.3057807683944702,0.23092402517795563,0.4944620132446289,0.3057807683944702,0.4457947611808777,0.2870940864086151,0.9999998807907104,0.2081446796655655,0.2079145908355713,0.13032378256320953
and,0.31309178471565247,0.23057621717453003,0.5504306554794312,0.39361441135406494,0.2729209065437317,0.6633074283599854,0.2502085268497467,0.6633074283599854,0.25018802285194397,0.6633074283599854,0.27754151821136475,0.2868692874908447,0.6633074283599854,0.2896152138710022,1.0,0.2870940864086151,0.3859752118587494,0.3728031814098358,0.20544172823429108
tunbridge,0.17571981251239777,0.29505589604377747,0.18638117611408234,0.14961858093738556,0.4981235861778259,0.35538068413734436,0.5891926884651184,0.35538068413734436,0.3442833125591278,0.35538068413734436,0.2483167052268982,0.526849627494812,0.35538068413734436,0.5002345442771912,0.3345014154911041,0.4949076473712921,0.23018093407154083,0.22239822149276733,0.15352597832679749
wells,0.07079237699508667,0.218546524643898,0.15016211569309235,0.18420399725437164,0.27447810769081116,0.25219476222991943,0.38026756048202515,0.25219476222991943,0.3948366641998291,0.25219476222991943,0.14215517044067383,0.2917434573173523,0.25219476222991943,0.3159160017967224,0.29822230339050293,0.35651588439941406,0.14180442690849304,0.21065466105937958,0.12499259412288666
.,0.3567904531955719,0.19660170376300812,0.41511186957359314,0.3594527542591095,0.19291725754737854,0.6812511086463928,0.20928026735782623,0.6812511086463928,0.2317032665014267,0.6812511086463928,0.22710131108760834,0.26322779059410095,0.6812511086463928,0.3018215298652649,0.588965117931366,0.28926798701286316,0.4569662809371948,0.3364262282848358,0.4130953550338745
