,what,public,policy,school,found,it,'s,home,in,the,building,that,ludwig,mies,van,der,rohe,designed,?
school,0.18774057924747467,0.3342896103858948,0.17266225814819336,1.0,0.1281358003616333,0.22964634001255035,-0.017113132402300835,0.2813493311405182,0.26157811284065247,0.22953221201896667,0.1832478940486908,0.2190830111503601,0.18189822137355804,0.2115848958492279,0.13161495327949524,0.06703774631023407,0.23881080746650696,0.1465057134628296,0.15091250836849213
of,0.33290785551071167,0.2391265481710434,0.24393197894096375,0.2391800880432129,0.2982911467552185,0.38761502504348755,-0.03817026689648628,0.24402645230293274,0.5696388483047485,0.733189046382904,0.26200541853904724,0.41498205065727234,0.2215314656496048,0.1523175835609436,0.16833904385566711,0.2241462916135788,0.2815839648246765,0.2000347077846527,0.1826142966747284
public,0.1729622185230255,1.0000001192092896,0.32941940426826477,0.3342896103858948,0.10899140685796738,0.2047269344329834,0.060657959431409836,0.17950117588043213,0.29074716567993164,0.22857438027858734,0.25489920377731323,0.2622828185558319,0.1604667454957962,0.18223576247692108,0.1601378619670868,0.15185314416885376,0.23951704800128937,0.15738923847675323,0.19872993230819702
policy,0.3869883120059967,0.32941940426826477,0.9999998807907104,0.17266225814819336,0.010373600758612156,0.2245468944311142,-0.07627277821302414,0.08635416626930237,0.1459147185087204,0.2358427494764328,0.2204975187778473,0.34090733528137207,0.12581270933151245,0.22169525921344757,0.11089932173490524,0.10950978100299835,0.1938144862651825,0.16460542380809784,0.30462446808815
studies,0.18772079050540924,0.25050726532936096,0.24631117284297943,0.3608769178390503,0.26769936084747314,0.18707939982414246,-0.04059765115380287,0.11734072864055634,0.30442532896995544,0.22738903760910034,0.22571545839309692,0.26255905628204346,0.20520375669002533,0.25943106412887573,0.17270979285240173,0.12449953705072403,0.22064073383808136,0.1330619603395462,0.1388726830482483
by,0.2455483376979828,0.23323717713356018,0.13463684916496277,0.1477794349193573,0.17248263955116272,0.40926623344421387,-0.010884488001465797,0.16632650792598724,0.370934396982193,0.4408751428127289,0.20441755652427673,0.37496164441108704,0.25224435329437256,0.18418452143669128,0.2223927229642868,0.19053760170936584,0.1962203085422516,0.29250532388687134,0.17966607213020325
edward,0.13810503482818604,0.15307581424713135,0.13684862852096558,0.2294744849205017,0.07851710170507431,0.13407491147518158,-0.12474573403596878,0.22100482881069183,0.19466985762119293,0.1896408498287201,0.11985655128955841,0.1845892071723938,0.28484371304512024,0.20685577392578125,0.192276269197464,0.13893429934978485,0.20278634130954742,0.145081028342247,0.1439376026391983
durrell,0.15836970508098602,0.18331202864646912,0.18781737983226776,0.18345144391059875,0.11426542699337006,0.18808798491954803,0.03477900102734566,0.19207602739334106,0.22372671961784363,0.2714364528656006,0.18051914870738983,0.19110752642154694,0.2648364305496216,0.28089937567710876,0.29046595096588135,0.24927230179309845,0.3948341906070709,0.21971817314624786,0.15514272451400757
stone,0.1478947550058365,0.0983320102095604,0.10279368609189987,0.11014584451913834,0.19443540275096893,0.21560081839561462,-0.005000283941626549,0.1508217602968216,0.20180901885032654,0.2695024907588959,0.290947288274765,0.22732560336589813,0.09487007558345795,0.23833373188972473,0.14141593873500824,0.15882635116577148,0.26057541370391846,0.2161262333393097,0.11966012418270111
",",0.3087472915649414,0.2588968276977539,0.2903050184249878,0.27141863107681274,0.27385151386260986,0.48329564929008484,-0.0016132977325469255,0.2790627181529999,0.5201468467712402,0.4933079481124878,0.2374238669872284,0.4137537479400635,0.20980343222618103,0.24068666994571686,0.19418825209140778,0.18798865377902985,0.2924548387527466,0.201692596077919,0.31091248989105225
and,0.31309178471565247,0.3227643668651581,0.2148873209953308,0.2752758264541626,0.27978911995887756,0.40957894921302795,0.06895173341035843,0.24667192995548248,0.4954058527946472,0.5171257257461548,0.2593274712562561,0.4731321930885315,0.2491340935230255,0.23311036825180054,0.19961349666118622,0.19133098423480988,0.2746376097202301,0.2359010875225067,0.20544172823429108
the,0.42745697498321533,0.22857438027858734,0.2358427494764328,0.22953221201896667,0.3452354073524475,0.6251175999641418,-0.01540423184633255,0.28978195786476135,0.6662389636039734,1.0,0.3159640431404114,0.5473989248275757,0.19800813496112823,0.16879943013191223,0.13541297614574432,0.1982923448085785,0.2448209971189499,0.2559613883495331,0.22068053483963013
regenstein,0.1729750633239746,0.17279478907585144,0.09685949981212616,0.16049933433532715,0.1434299796819687,0.1583629548549652,-0.029240453615784645,0.1601753532886505,0.21599014103412628,0.2519463896751404,0.23400741815567017,0.19351458549499512,0.4513435363769531,0.3440530300140381,0.13321803510189056,0.3271838426589966,0.45234015583992004,0.18418626487255096,0.1211707666516304
library,0.19149379432201385,0.333901047706604,0.264100581407547,0.3038032054901123,0.17700934410095215,0.1741359829902649,-0.09959429502487183,0.21504192054271698,0.2101847380399704,0.19920319318771362,0.2920280396938324,0.1702454686164856,0.1682368516921997,0.19799885153770447,0.035407137125730515,0.10005784034729004,0.2087855190038681,0.21015587449073792,0.18938742578029633
",",0.3087472915649414,0.2588968276977539,0.2903050184249878,0.27141863107681274,0.27385151386260986,0.48329564929008484,-0.0016132977325469255,0.2790627181529999,0.5201468467712402,0.4933079481124878,0.2374238669872284,0.4137537479400635,0.20980343222618103,0.24068666994571686,0.19418825209140778,0.18798865377902985,0.2924548387527466,0.201692596077919,0.31091248989105225
the,0.42745697498321533,0.22857438027858734,0.2358427494764328,0.22953221201896667,0.3452354073524475,0.6251175999641418,-0.01540423184633255,0.28978195786476135,0.6662389636039734,1.0,0.3159640431404114,0.5473989248275757,0.19800813496112823,0.16879943013191223,0.13541297614574432,0.1982923448085785,0.2448209971189499,0.2559613883495331,0.22068053483963013
largest,0.13463157415390015,0.19790329039096832,0.09603798389434814,0.11632684618234634,0.26142075657844543,0.30890756845474243,-0.02050611935555935,0.22477854788303375,0.3017216920852661,0.3757036626338959,0.24532867968082428,0.19412246346473694,0.14867565035820007,0.15232665836811066,0.08095704764127731,0.09458027780056,0.19286790490150452,0.13669298589229584,0.12401245534420013
building,0.23529528081417084,0.25489920377731323,0.2204975187778473,0.1832478940486908,0.15595579147338867,0.2947906255722046,0.004743766970932484,0.16975408792495728,0.3256937265396118,0.3159640431404114,0.9999998807907104,0.2585349678993225,0.17742133140563965,0.24223895370960236,0.10837893933057785,0.13125525414943695,0.38264861702919006,0.43736663460731506,0.13549931347370148
on,0.34226128458976746,0.25951382517814636,0.2777305543422699,0.2388053983449936,0.2337699830532074,0.4529881477355957,0.0026888418942689896,0.31595379114151,0.46853652596473694,0.5107308030128479,0.24277396500110626,0.42569106817245483,0.07195737212896347,0.14956609904766083,0.18874120712280273,0.2015618532896042,0.20081010460853577,0.2350989580154419,0.2714994251728058
campus,0.13670016825199127,0.3257627487182617,0.22308607399463654,0.40977439284324646,0.11712620407342911,0.21489782631397247,0.050174564123153687,0.2603696882724762,0.2525809109210968,0.20087170600891113,0.36256664991378784,0.1562369018793106,0.15756437182426453,0.294040709733963,0.16790442168712616,0.14327454566955566,0.3174244165420532,0.2142358422279358,0.06952692568302155
",",0.3087472915649414,0.2588968276977539,0.2903050184249878,0.27141863107681274,0.27385151386260986,0.48329564929008484,-0.0016132977325469255,0.2790627181529999,0.5201468467712402,0.4933079481124878,0.2374238669872284,0.4137537479400635,0.20980343222618103,0.24068666994571686,0.19418825209140778,0.18798865377902985,0.2924548387527466,0.201692596077919,0.31091248989105225
a,0.3320399522781372,0.19607044756412506,0.17720282077789307,0.2245093584060669,0.2869448959827423,0.5452592968940735,0.04866964742541313,0.26260659098625183,0.539380669593811,0.5829201340675354,0.2576078176498413,0.47537946701049805,0.15033851563930511,0.09036523848772049,0.17539796233177185,0.1786900907754898,0.2247045487165451,0.28430381417274475,0.23916715383529663
brutalist,0.1377112716436386,0.23085567355155945,0.2188829779624939,0.2159811407327652,0.10654980689287186,0.08802562206983566,0.049100056290626526,0.14903582632541656,0.16204175353050232,0.12968721985816956,0.11680779606103897,0.18010671436786652,0.23913142085075378,0.25099891424179077,0.20580033957958221,0.1972704529762268,0.2592686116695404,0.11589321494102478,0.10340497642755508
structure,0.27351704239845276,0.175519198179245,0.24505998194217682,0.12709340453147888,0.2520408630371094,0.29328271746635437,-0.016846615821123123,0.0631999745965004,0.2992834448814392,0.2933249771595001,0.43655917048454285,0.33507516980171204,0.13396461308002472,0.16391879320144653,0.0696721002459526,0.17122919857501984,0.23499077558517456,0.3006407618522644,0.1770772784948349
designed,0.15902110934257507,0.15738923847675323,0.16460542380809784,0.1465057134628296,0.1575714349746704,0.3057002127170563,0.026795532554388046,0.1671946942806244,0.22657902538776398,0.2559613883495331,0.43736663460731506,0.270294189453125,0.16412270069122314,0.27974000573158264,0.12053734064102173,0.07754956185817719,0.3166027367115021,1.0,0.11213942617177963
by,0.2455483376979828,0.23323717713356018,0.13463684916496277,0.1477794349193573,0.17248263955116272,0.40926623344421387,-0.010884488001465797,0.16632650792598724,0.370934396982193,0.4408751428127289,0.20441755652427673,0.37496164441108704,0.25224435329437256,0.18418452143669128,0.2223927229642868,0.19053760170936584,0.1962203085422516,0.29250532388687134,0.17966607213020325
walter,0.11522015184164047,0.15803025662899017,0.15011702477931976,0.21681609749794006,0.14237459003925323,0.12691180408000946,0.06808319687843323,0.18190498650074005,0.19440563023090363,0.16759788990020752,0.12824943661689758,0.10741517692804337,0.3706022799015045,0.2890367805957794,0.23409558832645416,0.2622148394584656,0.36175447702407837,0.18063364923000336,0.1297207623720169
netsch,0.21096031367778778,0.18598198890686035,0.23178109526634216,0.147222101688385,0.13475850224494934,0.23069573938846588,0.023442629724740982,0.18362712860107422,0.228885218501091,0.24512812495231628,0.18579544126987457,0.24057520925998688,0.3950624465942383,0.28853002190589905,0.2829124629497528,0.40726804733276367,0.49929681420326233,0.18971467018127441,0.2696406841278076
of,0.33290785551071167,0.2391265481710434,0.24393197894096375,0.2391800880432129,0.2982911467552185,0.38761502504348755,-0.03817026689648628,0.24402645230293274,0.5696388483047485,0.733189046382904,0.26200541853904724,0.41498205065727234,0.2215314656496048,0.1523175835609436,0.16833904385566711,0.2241462916135788,0.2815839648246765,0.2000347077846527,0.1826142966747284
the,0.42745697498321533,0.22857438027858734,0.2358427494764328,0.22953221201896667,0.3452354073524475,0.6251175999641418,-0.01540423184633255,0.28978195786476135,0.6662389636039734,1.0,0.3159640431404114,0.5473989248275757,0.19800813496112823,0.16879943013191223,0.13541297614574432,0.1982923448085785,0.2448209971189499,0.2559613883495331,0.22068053483963013
chicago,0.1521448791027069,0.248158261179924,0.20917744934558868,0.25633347034454346,0.06447991728782654,0.18813791871070862,-0.0033615175634622574,0.18496118485927582,0.23921214044094086,0.27360326051712036,0.28896430134773254,0.22499492764472961,0.21081121265888214,0.24017333984375,0.1762293428182602,0.18670842051506042,0.28921663761138916,0.17419950664043427,0.16446958482265472
firm,0.15721003711223602,0.1675490140914917,0.24047903716564178,0.21396012604236603,0.058580607175827026,0.1931752860546112,0.06981056928634644,0.2005355805158615,0.18565146625041962,0.185079887509346,0.3072126805782318,0.23450295627117157,0.15376362204551697,0.21034573018550873,0.0668485090136528,0.08882931619882584,0.24949081242084503,0.21383458375930786,0.08762375265359879
skidmore,0.21542373299598694,0.23454998433589935,0.21311788260936737,0.3212423324584961,0.05589425936341286,0.1652950942516327,0.021713469177484512,0.17902013659477234,0.1119629517197609,0.15850265324115753,0.3772255778312683,0.1994732767343521,0.24880757927894592,0.3183876574039459,0.22243785858154297,0.18426790833473206,0.41808027029037476,0.3219534754753113,0.23991279304027557
",",0.3087472915649414,0.2588968276977539,0.2903050184249878,0.27141863107681274,0.27385151386260986,0.48329564929008484,-0.0016132977325469255,0.2790627181529999,0.5201468467712402,0.4933079481124878,0.2374238669872284,0.4137537479400635,0.20980343222618103,0.24068666994571686,0.19418825209140778,0.18798865377902985,0.2924548387527466,0.201692596077919,0.31091248989105225
owings,0.1578647345304489,0.23581424355506897,0.19660845398902893,0.2012956142425537,0.05293653905391693,0.12811611592769623,0.07726771384477615,0.2512863874435425,0.16827645897865295,0.1473064422607422,0.28324824571609497,0.17268091440200806,0.21857869625091553,0.3765195906162262,0.18823352456092834,0.18222233653068542,0.3540639877319336,0.3048963248729706,0.16394247114658356
&,0.11141876131296158,0.10552787780761719,0.10686752945184708,0.18246440589427948,0.04872175306081772,0.08886928111314774,-0.02038128487765789,0.09450943768024445,0.1358654648065567,0.14992168545722961,0.1130819097161293,0.13811425864696503,0.1423492431640625,0.14506469666957855,0.21736280620098114,0.169080451130867,0.20089121162891388,0.15487702190876007,0.12596383690834045
merrill,0.13052359223365784,0.18044772744178772,0.19288437068462372,0.23948439955711365,0.04480709880590439,0.10939344763755798,-0.015125233680009842,0.1618884950876236,0.21066857874393463,0.15392223000526428,0.22924964129924774,0.1319606900215149,0.29798799753189087,0.27012476325035095,0.1878494918346405,0.18479807674884796,0.4203358590602875,0.1900244951248169,0.20821063220500946
.,0.3567904531955719,0.21888655424118042,0.25152966380119324,0.24214158952236176,0.3618174195289612,0.5593622326850891,-0.003708066651597619,0.3067048490047455,0.5591574311256409,0.5934505462646484,0.275610089302063,0.4460422694683075,0.1786140650510788,0.1943545937538147,0.17729580402374268,0.19881920516490936,0.2626844346523285,0.24422594904899597,0.4130953550338745
