,when,is,sports,programming,provided,by,abc,on,saturday,afternoons,?
to,0.5423505902290344,0.42745086550712585,0.1915440857410431,0.1961597204208374,0.28066325187683105,0.33534231781959534,0.1762417107820511,0.41031414270401,0.20486420392990112,0.19661067426204681,0.29463258385658264
mid-2000s,0.23956437408924103,0.2914523780345917,0.12898191809654236,0.12286677211523056,0.18404491245746613,0.1751522570848465,0.12328818440437317,0.24667662382125854,0.2418856918811798,0.3655538260936737,0.15236572921276093
that,0.5860282182693481,0.3995479643344879,0.18669648468494415,0.2970433831214905,0.3600626289844513,0.37496164441108704,0.17440107464790344,0.42569106817245483,0.28231319785118103,0.22722160816192627,0.32716336846351624
no,0.28761178255081177,0.19581134617328644,0.06162585690617561,0.19008098542690277,0.3263758718967438,0.15267254412174225,0.14059199392795563,0.3244728446006775,0.10829990357160568,0.1778605729341507,0.32165053486824036
longer,0.40138721466064453,0.2545848786830902,0.10992688685655594,0.1877058446407318,0.23493221402168274,0.20408067107200623,0.11296286433935165,0.30453935265541077,0.19412194192409515,0.17350350320339203,0.24416615068912506
have,0.40555819869041443,0.3613572418689728,0.1827360987663269,0.2013864815235138,0.32175615429878235,0.3359639644622803,0.1884228140115738,0.36494916677474976,0.17889393866062164,0.22239960730075836,0.32991164922714233
a,0.44397395849227905,0.658733606338501,0.1933065801858902,0.20890353620052338,0.20476344227790833,0.32094135880470276,0.21331243216991425,0.3848365545272827,0.21955609321594238,0.23280887305736542,0.23916715383529663
primetime,0.21452541649341583,0.2030753791332245,0.2662542164325714,0.3769397437572479,0.20147685706615448,0.20185710489749908,0.46641409397125244,0.3496440649032593,0.4392845332622528,0.4256542921066284,0.22593814134597778
slot,0.18117192387580872,0.18699224293231964,0.1775742918252945,0.3017493486404419,0.15299420058727264,0.156244695186615,0.2539001405239105,0.33300304412841797,0.3922583758831024,0.2911679446697235,0.22194187343120575
to,0.5423505902290344,0.42745086550712585,0.1915440857410431,0.1961597204208374,0.28066325187683105,0.33534231781959534,0.1762417107820511,0.41031414270401,0.20486420392990112,0.19661067426204681,0.29463258385658264
air,0.2593141496181488,0.2280944287776947,0.2022356241941452,0.19016757607460022,0.21396715939044952,0.19110813736915588,0.17400608956813812,0.20020021498203278,0.14680196344852448,0.21810029447078705,0.1491677612066269
in,0.4431333839893341,0.5394441485404968,0.27591386437416077,0.17145347595214844,0.19033823907375336,0.370934396982193,0.1697147786617279,0.46853652596473694,0.22404831647872925,0.27164125442504883,0.20430970191955566
or,0.417120099067688,0.41870999336242676,0.15451180934906006,0.18655167520046234,0.2893275320529938,0.30274316668510437,0.10767780989408493,0.2897229492664337,0.15316370129585266,0.16206875443458557,0.32389625906944275
more,0.359977662563324,0.2946030795574188,0.15313977003097534,0.22143426537513733,0.27337056398391724,0.2627272307872772,0.12424832582473755,0.37351730465888977,0.18797463178634644,0.1845831423997879,0.27894994616508484
recently,0.397892028093338,0.3312858045101166,0.17157557606697083,0.17308075726032257,0.1519700586795807,0.32355746626853943,0.2179136574268341,0.27483150362968445,0.21702004969120026,0.18545638024806976,0.18352322280406952
",",0.36674630641937256,0.4691906273365021,0.2693314254283905,0.255766898393631,0.27036961913108826,0.3680937886238098,0.2097204476594925,0.49057599902153015,0.29213181138038635,0.2982088625431061,0.31091248989105225
figure,0.19554820656776428,0.24901244044303894,0.15922293066978455,0.142803356051445,0.18959324061870575,0.1390787959098816,0.1313990354537964,0.14913032948970795,0.12087488174438477,0.05218900740146637,0.21107101440429688
skating,0.21570275723934174,0.14690744876861572,0.3328268229961395,0.18713822960853577,0.1476365327835083,0.11953981220722198,0.17728760838508606,0.18113762140274048,0.12755809724330902,0.1558971405029297,0.08827687799930573
and,0.4716290831565857,0.3859752118587494,0.2629663348197937,0.23146864771842957,0.35591721534729004,0.4289871156215668,0.16453155875205994,0.4077630043029785,0.20708025991916656,0.29231005907058716,0.20544172823429108
gymnastics,0.23366861045360565,0.12933647632598877,0.47613054513931274,0.16701586544513702,0.1696489304304123,0.07532146573066711,0.23845002055168152,0.19718866050243378,0.15400944650173187,0.1887933760881424,0.08204206824302673
specials,0.17881999909877777,0.1923791468143463,0.32008129358291626,0.33612769842147827,0.2866925001144409,0.2633930742740631,0.3592981696128845,0.28263142704963684,0.35451966524124146,0.4415096640586853,0.2582153379917145
supplied,0.31358930468559265,0.16354331374168396,0.20147371292114258,0.18762415647506714,0.4784519076347351,0.275903582572937,0.09243825823068619,0.16042734682559967,0.1335138976573944,0.11700606346130371,0.08668285608291626
by,0.4376842677593231,0.3899846076965332,0.1928456425666809,0.19613991677761078,0.2935292720794678,1.0000001192092896,0.17600902915000916,0.33887791633605957,0.1299070566892624,0.23938189446926117,0.17966607213020325
disson,0.25971612334251404,0.13140146434307098,0.14891017973423004,0.2079341560602188,0.08141414821147919,0.24664229154586792,0.09194961935281754,0.1275801807641983,0.12188076227903366,0.09350258857011795,0.13424457609653473
skating,0.21570275723934174,0.14690744876861572,0.3328268229961395,0.18713822960853577,0.1476365327835083,0.11953981220722198,0.17728760838508606,0.18113762140274048,0.12755809724330902,0.1558971405029297,0.08827687799930573
",",0.36674630641937256,0.4691906273365021,0.2693314254283905,0.255766898393631,0.27036961913108826,0.3680937886238098,0.2097204476594925,0.49057599902153015,0.29213181138038635,0.2982088625431061,0.31091248989105225
when,0.9999999403953552,0.3471449911594391,0.18312768638134003,0.16662397980690002,0.19529573619365692,0.4376842677593231,0.13294127583503723,0.37706470489501953,0.185634046792984,0.2744843363761902,0.22841128706932068
no,0.28761178255081177,0.19581134617328644,0.06162585690617561,0.19008098542690277,0.3263758718967438,0.15267254412174225,0.14059199392795563,0.3244728446006775,0.10829990357160568,0.1778605729341507,0.32165053486824036
sports,0.18312768638134003,0.2082153707742691,0.9999999403953552,0.19851571321487427,0.20946693420410156,0.1928456425666809,0.20410163700580597,0.16391423344612122,0.21681134402751923,0.2639451324939728,0.04557104781270027
telecasts,0.20249636471271515,0.19306284189224243,0.30718424916267395,0.40286785364151,0.20716622471809387,0.16273389756679535,0.39482560753822327,0.26318106055259705,0.3425896167755127,0.394046425819397,0.1425337940454483
are,0.29873907566070557,0.5330929756164551,0.18766270577907562,0.20101211965084076,0.2580524981021881,0.37842893600463867,0.06184951588511467,0.268924742937088,0.1734994798898697,0.23367193341255188,0.24591213464736938
scheduled,0.18377315998077393,0.13961143791675568,0.18173320591449738,0.28435394167900085,0.2554166913032532,0.1952647864818573,0.23489496111869812,0.32712337374687195,0.3791959583759308,0.26984742283821106,0.15473315119743347
",",0.36674630641937256,0.4691906273365021,0.2693314254283905,0.255766898393631,0.27036961913108826,0.3680937886238098,0.2097204476594925,0.49057599902153015,0.29213181138038635,0.2982088625431061,0.31091248989105225
usually,0.42107367515563965,0.4230746626853943,0.16298526525497437,0.1975080817937851,0.22534094750881195,0.30666717886924744,0.08103301376104355,0.25784361362457275,0.2114368975162506,0.28904715180397034,0.19435347616672516
airing,0.19936929643154144,0.16016338765621185,0.2150341272354126,0.4178459346294403,0.1756242960691452,0.148124098777771,0.45737579464912415,0.37249085307121277,0.4623694121837616,0.4469482898712158,0.20769737660884857
between,0.38258615136146545,0.26809602975845337,0.125489741563797,0.1469167172908783,0.23246657848358154,0.28115302324295044,0.07610002905130386,0.3335416913032532,0.21126997470855713,0.2054479420185089,0.12887074053287506
4:00,0.07428990304470062,0.07441052794456482,0.06899145990610123,0.021135864779353142,0.0073595657013356686,0.028121260926127434,0.14231811463832855,0.08807975798845291,0.007693737745285034,0.02200481668114662,0.18026624619960785
and,0.4716290831565857,0.3859752118587494,0.2629663348197937,0.23146864771842957,0.35591721534729004,0.4289871156215668,0.16453155875205994,0.4077630043029785,0.20708025991916656,0.29231005907058716,0.20544172823429108
6:00,0.03950653225183487,-0.03476792573928833,0.35653427243232727,0.18697316944599152,0.07853936403989792,0.08033646643161774,0.26029253005981445,0.07866403460502625,0.257436603307724,0.23158958554267883,0.08380795270204544
p.m.,-0.15240243077278137,0.07726896554231644,0.08979430049657822,0.0033328281715512276,0.005084151402115822,0.019999636337161064,0.08441203832626343,-0.12071789056062698,0.04819481074810028,0.03731703758239746,-0.07103965431451797
eastern,0.22923262417316437,0.2375388890504837,0.08826381713151932,0.13305017352104187,0.08056603372097015,0.17081402242183685,0.18505823612213135,0.2247627079486847,0.1732766181230545,0.25734007358551025,0.20060817897319794
and,0.4716290831565857,0.3859752118587494,0.2629663348197937,0.23146864771842957,0.35591721534729004,0.4289871156215668,0.16453155875205994,0.4077630043029785,0.20708025991916656,0.29231005907058716,0.20544172823429108
pacific,0.21232163906097412,0.1590694636106491,0.10744809359312057,0.12600481510162354,0.09899192303419113,0.1571187973022461,0.20184089243412018,0.17629875242710114,0.19079209864139557,0.24128934741020203,0.13060949742794037
time,0.4363728165626526,0.25187405943870544,0.14081750810146332,0.22079189121723175,0.2102455198764801,0.26502725481987,0.17553414404392242,0.30044233798980713,0.30846548080444336,0.32556605339050293,0.27391523122787476
.,0.475719153881073,0.4569662809371948,0.25474128127098083,0.1874377578496933,0.22066283226013184,0.3936232924461365,0.2567209303379059,0.49257001280784607,0.21376460790634155,0.26225394010543823,0.4130953550338745
