,what,is,the,name,of,world,renowned,cellist,is,a,former,harvard,student,?
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
film,0.17437689006328583,0.21704672276973724,0.2824619710445404,0.12912005186080933,0.22166931629180908,0.13497944176197052,0.19333989918231964,0.2053314745426178,0.21704672276973724,0.19172197580337524,0.0872594565153122,0.213881716132164,0.1978967785835266,0.16369038820266724
directors,0.16155065596103668,0.17188143730163574,0.28179070353507996,0.1207893118262291,0.23341327905654907,0.23481525480747223,0.1988290250301361,0.22190909087657928,0.17188143730163574,0.15614165365695953,0.21360908448696136,0.22621193528175354,0.2416875809431076,0.10687020421028137
darren,0.17139248549938202,0.2357732057571411,0.22341585159301758,0.15497587621212006,0.139577254652977,0.13456958532333374,0.15974588692188263,0.15511488914489746,0.2357732057571411,0.18647971749305725,0.22049851715564728,0.18244816362857819,0.08183420449495316,0.20729461312294006
aronofsky,0.15487249195575714,0.26515820622444153,0.27363458275794983,0.2369268238544464,0.18251033127307892,0.16465985774993896,0.3391004204750061,0.4091604948043823,0.26515820622444153,0.23789294064044952,0.2520690858364105,0.26213592290878296,0.2682514488697052,0.1881120204925537
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
terrence,0.1626778542995453,0.18649831414222717,0.21780796349048615,0.15780648589134216,0.15649253129959106,0.1781618297100067,0.2436041235923767,0.18747656047344208,0.18649831414222717,0.19640308618545532,0.2681983709335327,0.24217554926872253,0.10151965171098709,0.172369584441185
malick,0.21736924350261688,0.14353184401988983,0.1384538859128952,0.12336552888154984,0.10652678459882736,0.08843681216239929,0.14900581538677216,0.19210754334926605,0.14353184401988983,0.18829742074012756,0.25494423508644104,0.24959824979305267,0.1947837918996811,0.19534777104854584
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
mira,0.1488002985715866,0.14205589890480042,0.216669499874115,0.2013280987739563,0.15121500194072723,0.09673015773296356,0.15314079821109772,0.2037723809480667,0.14205589890480042,0.1534280776977539,0.25245431065559387,0.12321774661540985,0.15916259586811066,0.05363428220152855
nair,0.0736355260014534,0.1352325826883316,0.10495501011610031,0.0953536257147789,0.1507953703403473,0.11164237558841705,0.17112524807453156,0.1688380390405655,0.1352325826883316,0.1975286602973938,0.17728818953037262,0.28369447588920593,0.21402238309383392,0.14910009503364563
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.3246132433414459,0.259299635887146,0.20805050432682037,0.3859752118587494,0.3739250600337982,0.2516189515590668,0.2453373372554779,0.2391568422317505,0.20544172823429108
whit,0.2966479957103729,0.2605641484260559,0.25815150141716003,0.16811519861221313,0.14527790248394012,0.18649262189865112,0.1984744817018509,0.22230136394500732,0.2605641484260559,0.25961819291114807,0.13636602461338043,0.27251774072647095,0.16235899925231934,0.20725306868553162
stillman,0.16097047924995422,0.2405896931886673,0.3240581750869751,0.1437244862318039,0.27503499388694763,0.2574586868286133,0.23838555812835693,0.26129594445228577,0.2405896931886673,0.25535547733306885,0.23710356652736664,0.30567029118537903,0.2177896350622177,0.1892101913690567
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
architect,0.12894795835018158,0.11014332622289658,0.13209693133831024,0.1626792699098587,0.13472206890583038,0.16156017780303955,0.31580355763435364,0.3946874439716339,0.11014332622289658,0.15499725937843323,0.23020599782466888,0.2042081654071808,0.22241660952568054,0.11996878683567047
philip,0.11288820952177048,0.16814041137695312,0.21499985456466675,0.12619183957576752,0.24375313520431519,0.15399451553821564,0.14553140103816986,0.240835502743721,0.16814041137695312,0.20079895853996277,0.12350744009017944,0.22572806477546692,0.16845130920410156,0.11887923628091812
johnson,0.15453879535198212,0.13863670825958252,0.2214501053094864,0.09247543662786484,0.2041160613298416,0.16581012308597565,0.1353851705789566,0.21977026760578156,0.13863670825958252,0.2052394300699234,0.1804942935705185,0.28116005659103394,0.20785920321941376,0.1463736891746521
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
musicians,0.18621641397476196,0.16239911317825317,0.21941956877708435,0.15330229699611664,0.21861155331134796,0.12533092498779297,0.18778777122497559,0.3844519555568695,0.16239911317825317,0.19129516184329987,0.11144723743200302,0.1816125214099884,0.21608714759349823,0.13493949174880981
rivers,0.14092835783958435,0.23340918123722076,0.25597620010375977,0.17003007233142853,0.2839193344116211,0.17432478070259094,0.18455193936824799,0.16843536496162415,0.23340918123722076,0.1459617167711258,0.1527969092130661,0.10518828779459,0.06357929855585098,0.15866327285766602
cuomo,0.1701446771621704,0.19139796495437622,0.26905331015586853,0.14293643832206726,0.3013473153114319,0.1979963183403015,0.13231182098388672,0.3042466342449188,0.19139796495437622,0.20828673243522644,0.28804850578308105,0.24436743557453156,0.1557297706604004,0.2068515419960022
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
tom,0.1886182576417923,0.16524507105350494,0.2116302251815796,0.11810760200023651,0.13850441575050354,0.07710981369018555,0.06722642481327057,0.1884525865316391,0.16524507105350494,0.20814351737499237,0.19652332365512848,0.16979752480983734,0.10449464619159698,0.15573404729366302
morello,0.17964471876621246,0.1507953405380249,0.19639289379119873,0.11688851565122604,0.16489213705062866,0.15135449171066284,0.18083472549915314,0.3650016188621521,0.1507953405380249,0.2289811074733734,0.16328544914722443,0.14656729996204376,0.13440579175949097,0.12782563269138336
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.3246132433414459,0.259299635887146,0.20805050432682037,0.3859752118587494,0.3739250600337982,0.2516189515590668,0.2453373372554779,0.2391568422317505,0.20544172823429108
gram,0.146901473402977,0.27600666880607605,0.1805008202791214,0.1889217495918274,0.22439177334308624,0.14149829745292664,0.17870014905929565,0.14927226305007935,0.27600666880607605,0.2945352792739868,0.0932239517569542,0.15148931741714478,0.19225440919399261,0.07889904081821442
parsons,0.16284945607185364,0.21252226829528809,0.24227745831012726,0.1059727817773819,0.17497248947620392,0.18830981850624084,0.2446621209383011,0.2953343093395233,0.21252226829528809,0.23850780725479126,0.14457637071609497,0.2396133542060852,0.2245611846446991,0.1958886981010437
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
musician,0.1633257120847702,0.1664903610944748,0.17450299859046936,0.18569312989711761,0.15134763717651367,0.07822548598051071,0.23719708621501923,0.47314077615737915,0.1664903610944748,0.17704562842845917,0.26216045022010803,0.17538470029830933,0.21486234664916992,0.15314508974552155
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
producer,0.15126943588256836,0.2122708410024643,0.20962586998939514,0.09557750821113586,0.14949996769428253,0.19617894291877747,0.2248961478471756,0.3681260645389557,0.2122708410024643,0.2085941731929779,0.25111255049705505,0.21220384538173676,0.17277617752552032,0.17015865445137024
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.3246132433414459,0.259299635887146,0.20805050432682037,0.3859752118587494,0.3739250600337982,0.2516189515590668,0.2453373372554779,0.2391568422317505,0.20544172823429108
composer,0.18320460617542267,0.14817821979522705,0.16463536024093628,0.13904409110546112,0.1714436560869217,0.08780945092439651,0.2049097865819931,0.6298453211784363,0.14817821979522705,0.1815209537744522,0.20453523099422455,0.1900569647550583,0.25474682450294495,0.17525890469551086
ryan,0.16944612562656403,0.13774614036083221,0.16661801934242249,0.00021151345572434366,0.10275980830192566,0.11190223693847656,0.15299902856349945,0.23085109889507294,0.13774614036083221,0.22784137725830078,0.1591661274433136,0.1801397055387497,0.18631477653980255,0.15583202242851257
leslie,0.11615784466266632,0.1419239342212677,0.18827669322490692,0.1757480502128601,0.1202603206038475,0.11120882630348206,0.1734413057565689,0.2717306613922119,0.1419239342212677,0.17420518398284912,0.12268687039613724,0.2472762167453766,0.17632442712783813,0.10462428629398346
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
serial,0.1661187708377838,0.19110606610774994,0.1900636851787567,0.18481788039207458,0.17792607843875885,0.09759831428527832,0.06303384155035019,0.17497050762176514,0.19110606610774994,0.23481066524982452,0.084398552775383,0.20567837357521057,0.147090345621109,0.15233060717582703
killer,0.1868809163570404,0.20949196815490723,0.20573623478412628,0.21494276821613312,0.18559542298316956,0.07940105348825455,0.046715255826711655,0.1528998762369156,0.20949196815490723,0.24674759805202484,0.15517190098762512,0.16332454979419708,0.13509124517440796,0.13010363280773163
ted,0.12786968052387238,0.0952133983373642,0.17969244718551636,0.07629809528589249,0.17534831166267395,0.20944520831108093,0.18008245527744293,0.1944362074136734,0.0952133983373642,0.20378315448760986,0.1930210292339325,0.25461968779563904,0.16672277450561523,0.19378185272216797
kaczynski,0.13909746706485748,0.15712498128414154,0.22513628005981445,0.11576973646879196,0.23970486223697662,0.15459232032299042,0.09259360283613205,0.26403188705444336,0.15712498128414154,0.2519715130329132,0.3181806802749634,0.33914127945899963,0.3161648213863373,0.1746523231267929
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
programmer,0.2732555568218231,0.23680023849010468,0.17107021808624268,0.1982998102903366,0.12395468354225159,0.1690921038389206,0.17437618970870972,0.3284427523612976,0.23680023849010468,0.2568635642528534,0.15938405692577362,0.23023997247219086,0.33629390597343445,0.256091833114624
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.3246132433414459,0.259299635887146,0.20805050432682037,0.3859752118587494,0.3739250600337982,0.2516189515590668,0.2453373372554779,0.2391568422317505,0.20544172823429108
activist,0.14008654654026031,0.14830325543880463,0.1853674352169037,0.1242632120847702,0.17841391265392303,0.1657162606716156,0.25790131092071533,0.3431529104709625,0.14830325543880463,0.18325486779212952,0.26590695977211,0.2334989309310913,0.24126678705215454,0.14108677208423615
richard,0.19329693913459778,0.13580143451690674,0.2087954580783844,0.08433470129966736,0.2227524220943451,0.24842329323291779,0.18218889832496643,0.23980942368507385,0.13580143451690674,0.243032768368721,0.18756763637065887,0.28489550948143005,0.16355912387371063,0.15003317594528198
stallman,0.19370776414871216,0.19909390807151794,0.2842465341091156,0.10282804071903229,0.17282634973526,0.22687727212905884,0.21889828145503998,0.2563406527042389,0.19909390807151794,0.23138688504695892,0.13600027561187744,0.25518324971199036,0.23884990811347961,0.21949701011180878
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
nfl,0.12579965591430664,0.12479410320520401,0.15305201709270477,0.11343668401241302,0.1524115800857544,0.15028929710388184,0.10675746947526932,0.209041565656662,0.12479410320520401,0.1210956797003746,0.2880493998527527,0.24963611364364624,0.2575552463531494,0.10610254108905792
quarterback,0.15767325460910797,0.19901543855667114,0.23757418990135193,0.14044781029224396,0.19996441900730133,0.1553460955619812,0.14554153382778168,0.27041468024253845,0.19901543855667114,0.20472733676433563,0.2783065140247345,0.2700853943824768,0.28165316581726074,0.13221268355846405
ryan,0.16944612562656403,0.13774614036083221,0.16661801934242249,0.00021151345572434366,0.10275980830192566,0.11190223693847656,0.15299902856349945,0.23085109889507294,0.13774614036083221,0.22784137725830078,0.1591661274433136,0.1801397055387497,0.18631477653980255,0.15583202242851257
fitzpatrick,0.27847349643707275,0.11877743154764175,0.20122212171554565,0.14795927703380585,0.12353227287530899,0.11585108190774918,0.108171246945858,0.2380751520395279,0.11877743154764175,0.2182217836380005,0.15496735274791718,0.19830574095249176,0.20818406343460083,0.2382887601852417
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
nfl,0.12579965591430664,0.12479410320520401,0.15305201709270477,0.11343668401241302,0.1524115800857544,0.15028929710388184,0.10675746947526932,0.209041565656662,0.12479410320520401,0.1210956797003746,0.2880493998527527,0.24963611364364624,0.2575552463531494,0.10610254108905792
center,0.1908310204744339,0.24782158434391022,0.29064592719078064,0.1019691452383995,0.24526838958263397,0.17180192470550537,0.1333937793970108,0.1518697440624237,0.24782158434391022,0.2640431225299835,0.1642882078886032,0.26084861159324646,0.19916562736034393,0.12538520991802216
matt,0.15552017092704773,0.10477825254201889,0.18786512315273285,0.10609600692987442,0.14012464880943298,0.15537449717521667,0.18973657488822937,0.1984376311302185,0.10477825254201889,0.17399178445339203,0.2915104031562805,0.16706420481204987,0.17067581415176392,0.11641338467597961
birk,0.12593722343444824,0.10976944863796234,0.12024879455566406,0.13660696148872375,0.14138345420360565,0.15927773714065552,0.1874065101146698,0.31389376521110535,0.10976944863796234,0.15259402990341187,0.2983635365962982,0.1157928854227066,0.23767566680908203,0.1303151547908783
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
nba,0.11413844674825668,0.11861348152160645,0.19036747515201569,0.14869815111160278,0.1814490705728531,0.16893291473388672,0.1480838656425476,0.23594680428504944,0.11861348152160645,0.1163276731967926,0.11804307997226715,0.26596319675445557,0.17836220562458038,0.17903099954128265
player,0.1592520773410797,0.2354840487241745,0.19900773465633392,0.14810118079185486,0.1627044975757599,0.1597381979227066,0.10201326012611389,0.35207030177116394,0.2354840487241745,0.2591003477573395,0.356285959482193,0.15448707342147827,0.21429093182086945,0.18988972902297974
jeremy,0.17358164489269257,0.19385279715061188,0.15175656974315643,0.02532796934247017,0.14340819418430328,0.20799095928668976,0.13883651793003082,0.1739230901002884,0.19385279715061188,0.19897305965423584,0.17449164390563965,0.27475571632385254,0.14539030194282532,0.10663310438394547
lin,0.2650960087776184,0.21950015425682068,0.18150237202644348,0.09379815310239792,0.1208869069814682,0.14310026168823242,0.09394589811563492,0.18373820185661316,0.21950015425682068,0.19619344174861908,0.157602921128273,0.20865052938461304,0.14482837915420532,0.4207216501235962
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
us,0.32081687450408936,0.1808239072561264,0.25727739930152893,0.101854108273983,0.23568789660930634,0.2685200870037079,0.018570467829704285,0.070968396961689,0.1808239072561264,0.1862444281578064,0.10570671409368515,0.16926613450050354,0.19211474061012268,0.2742428481578827
ski,0.09666848182678223,0.1755983531475067,0.20968647301197052,0.0692698210477829,0.1539572775363922,0.23260150849819183,0.10805761069059372,0.2125113159418106,0.1755983531475067,0.24420887231826782,0.16101931035518646,0.120515376329422,0.20344801247119904,0.08770888298749924
team,0.17632107436656952,0.14871908724308014,0.22564226388931274,0.30322378873825073,0.20352502167224884,0.21212442219257355,0.15359632670879364,0.1422136276960373,0.14871908724308014,0.19125498831272125,0.28595009446144104,0.17635732889175415,0.17147865891456604,0.11243411153554916
skier,0.1752556711435318,0.12117552012205124,0.1338290274143219,0.09816782921552658,0.09187689423561096,0.2075362205505371,0.06484831869602203,0.2907685935497284,0.12117552012205124,0.16387000679969788,0.2055921107530594,0.15656457841396332,0.17538142204284668,0.14002718031406403
ryan,0.16944612562656403,0.13774614036083221,0.16661801934242249,0.00021151345572434366,0.10275980830192566,0.11190223693847656,0.15299902856349945,0.23085109889507294,0.13774614036083221,0.22784137725830078,0.1591661274433136,0.1801397055387497,0.18631477653980255,0.15583202242851257
max,0.16700990498065948,0.1595781147480011,0.1737208068370819,0.11349017918109894,0.14415660500526428,0.1593027561903,0.13519077003002167,0.18829454481601715,0.1595781147480011,0.15973499417304993,0.17654725909233093,0.1152058094739914,0.18100063502788544,0.13623468577861786
riley,0.26745206117630005,0.22299885749816895,0.22119644284248352,0.15740078687667847,0.13680106401443481,0.15070019662380219,0.1173427402973175,0.23138368129730225,0.22299885749816895,0.2668759822845459,0.21039608120918274,0.19223728775978088,0.21138346195220947,0.2623290717601776
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
physician,0.1763363629579544,0.1387769728899002,0.1636791080236435,0.1608978658914566,0.1483788639307022,0.08039408922195435,0.2624379098415375,0.3415149748325348,0.1387769728899002,0.19198645651340485,0.21020914614200592,0.2488875538110733,0.2618614435195923,0.1271199882030487
sachin,0.17430469393730164,0.18998931348323822,0.2580263018608093,0.14432574808597565,0.18666887283325195,0.2587986886501312,0.28174084424972534,0.31031903624534607,0.18998931348323822,0.2157588005065918,0.2809028923511505,0.1818067878484726,0.16819944977760315,0.20326492190361023
h.,-0.13654984533786774,-0.12779954075813293,-0.10884115099906921,-0.05624035373330116,-0.09578611701726913,-0.14485710859298706,-0.1161639392375946,-0.0810474082827568,-0.12779954075813293,-0.1622834950685501,-0.12948355078697205,-0.1704995483160019,-0.18054968118667603,-0.10847286134958267
jain,0.2304917275905609,0.17706546187400818,0.22145526111125946,0.15475352108478546,0.23772960901260376,0.1806831955909729,0.2655743658542633,0.15318404138088226,0.17706546187400818,0.19496184587478638,0.15670964121818542,0.11259979009628296,0.2051994949579239,0.22387641668319702
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
physicist,0.19407397508621216,0.14372342824935913,0.14301171898841858,0.12243792414665222,0.1528705656528473,0.10089752823114395,0.2646028697490692,0.4237317144870758,0.14372342824935913,0.14437635242938995,0.2255305051803589,0.2813158631324768,0.28981873393058777,0.1378137767314911
j.,-0.06363846361637115,0.06225122883915901,0.03800997510552406,-0.0027369691524654627,0.014586188830435276,0.04133063182234764,-0.07489112764596939,0.02843027561903,0.06225122883915901,0.009359784424304962,0.0052459524013102055,-0.00564424367621541,-0.015033700503408909,0.004272869788110256
robert,0.1948658525943756,0.16191203892230988,0.2257954627275467,0.12209802120923996,0.2398476004600525,0.12116668373346329,0.20978565514087677,0.2030472457408905,0.16191203892230988,0.2100449502468109,0.15997916460037231,0.2635907828807831,0.1729724407196045,0.11293095350265503
oppenheimer,0.24552638828754425,0.2239794284105301,0.22377723455429077,0.15094658732414246,0.23665529489517212,0.2341425120830536,0.22497905790805817,0.2925586998462677,0.2239794284105301,0.28151342272758484,0.24278870224952698,0.3293778896331787,0.2817912697792053,0.24337561428546906
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
computer,0.26911869645118713,0.2406304031610489,0.19781450927257538,0.12988993525505066,0.18559479713439941,0.2221410870552063,0.13329096138477325,0.17478016018867493,0.2406304031610489,0.2548043727874756,0.060287956148386,0.2726493179798126,0.2777486741542816,0.20203553140163422
pioneer,0.12927818298339844,0.18545258045196533,0.20484299957752228,0.14630524814128876,0.17708148062229156,0.1674513816833496,0.2778637409210205,0.2781081795692444,0.18545258045196533,0.23627719283103943,0.14216633141040802,0.22510765492916107,0.22313180565834045,0.05553717911243439
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.3246132433414459,0.259299635887146,0.20805050432682037,0.3859752118587494,0.3739250600337982,0.2516189515590668,0.2453373372554779,0.2391568422317505,0.20544172823429108
inventor,0.1433403640985489,0.17402730882167816,0.15489226579666138,0.15422850847244263,0.14933325350284576,0.16903531551361084,0.29978302121162415,0.33287692070007324,0.17402730882167816,0.27090972661972046,0.16844074428081512,0.2397923469543457,0.2209147810935974,0.1474177986383438
an,0.2821882665157318,0.4654068350791931,0.4207492768764496,0.22033736109733582,0.32280945777893066,0.15716314315795898,0.16649961471557617,0.1519271284341812,0.4654068350791931,0.44552403688430786,0.128716379404068,0.1396438181400299,0.20635002851486206,0.19793890416622162
wang,0.11104074120521545,0.12368463724851608,0.16254617273807526,0.14626334607601166,0.16835421323776245,0.2087470293045044,0.2151629775762558,0.2666360139846802,0.12368463724851608,0.15053844451904297,0.1949368715286255,0.17221970856189728,0.22322772443294525,0.17497806251049042
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
tibetologist,0.2527397572994232,0.2143833041191101,0.2466285526752472,0.15250258147716522,0.1756943017244339,0.17289003729820251,0.3572460114955902,0.4113326370716095,0.2143833041191101,0.20885445177555084,0.20184604823589325,0.38276997208595276,0.30095386505126953,0.23198875784873962
george,0.22000353038311005,0.14082063734531403,0.2510760426521301,0.06950693577528,0.22097964584827423,0.14024560153484344,0.19211213290691376,0.2503388822078705,0.14082063734531403,0.19503153860569,0.23100890219211578,0.24173885583877563,0.14137698709964752,0.1479024887084961
de,0.10476839542388916,0.20309367775917053,0.23491892218589783,0.20640511810779572,0.26292696595191956,0.13202443718910217,0.23502403497695923,0.22842875123023987,0.20309367775917053,0.19532008469104767,0.17847076058387756,0.16095930337905884,0.15051472187042236,0.11064168810844421
roerich,0.2380349189043045,0.20380008220672607,0.30063775181770325,0.13803072273731232,0.2872367203235626,0.27090680599212646,0.34098970890045166,0.3302423059940338,0.20380008220672607,0.23393182456493378,0.19659627974033356,0.25145190954208374,0.2572072744369507,0.1826217621564865
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.3246132433414459,0.259299635887146,0.20805050432682037,0.3859752118587494,0.3739250600337982,0.2516189515590668,0.2453373372554779,0.2391568422317505,0.20544172823429108
marshall,0.17371580004692078,0.18521100282669067,0.22928133606910706,0.1424565613269806,0.20384931564331055,0.1392827033996582,0.15446673333644867,0.20976081490516663,0.18521100282669067,0.1731625646352768,0.19491636753082275,0.2593206763267517,0.14253072440624237,0.18167579174041748
admiral,0.10096157342195511,0.10685613751411438,0.20007354021072388,0.16448742151260376,0.18044376373291016,0.12144877761602402,0.151693195104599,0.22559647262096405,0.10685613751411438,0.10702691972255707,0.2806021571159363,0.17120258510112762,0.18545152246952057,0.07977456599473953
isoroku,0.19557110965251923,0.14357803761959076,0.29953107237815857,0.17856043577194214,0.2303200364112854,0.1946266144514084,0.09851763397455215,0.23609794676303864,0.14357803761959076,0.23998534679412842,0.2788758873939514,0.21055077016353607,0.2070780098438263,0.1624871790409088
yamamoto,0.20346598327159882,0.0867483913898468,0.18677589297294617,0.13856661319732666,0.09010480344295502,0.18342623114585876,0.05099380388855934,0.18253332376480103,0.0867483913898468,0.18047109246253967,0.20909595489501953,0.15542688965797424,0.11689672619104385,0.13050127029418945
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.3177160322666168,0.16624715924263,0.2399817556142807,0.4569662809371948,0.50484299659729,0.20895031094551086,0.254516065120697,0.20994822680950165,0.4130953550338745
