,how,much,saharan,dust,is,blown,and,falls,upon,the,caribbean,sea,each,year,?
43,-0.03132842853665352,0.00806041806936264,0.006209041457623243,-0.043060291558504105,-0.026897309347987175,-0.0007656320231035352,-0.015061932615935802,-0.034736279398202896,-0.03185136616230011,0.04104308411478996,0.001367349410429597,-0.04775533825159073,-0.04062490537762642,-0.01760551892220974,0.06043510511517525
million,0.21114659309387207,0.2792966067790985,0.2497633844614029,0.19205474853515625,0.19962359964847565,0.14486195147037506,0.22906863689422607,0.11322208493947983,0.09763859957456589,0.277012437582016,0.1953488141298294,0.16270235180854797,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.31718429923057556,0.14962629973888397,0.2439376562833786,0.19309166073799133,0.36607280373573303,0.24144142866134644,0.1570405662059784,0.1448410004377365,0.20730508863925934,0.14263971149921417,0.22486326098442078,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.4854315221309662,0.19044514000415802,0.5116966962814331,0.23047612607479095,0.3224298357963562,0.733189046382904,0.2305755466222763,0.2707739472389221,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.2351432889699936,0.2716901898384094,1.0,0.17347866296768188,0.41466131806373596,0.19462935626506805,0.22196342051029205,0.11405623704195023,0.2346910536289215,0.178861603140831,0.18881696462631226,0.15729188919067383,0.10882840305566788,0.15803812444210052
are,0.311818927526474,0.2937524914741516,0.22266456484794617,0.2122032791376114,0.5330929756164551,0.21166092157363892,0.48576638102531433,0.1267699897289276,0.16674627363681793,0.40399202704429626,0.18523962795734406,0.215116485953331,0.39730963110923767,0.1750577986240387,0.24591213464736938
windblown,0.1935114711523056,0.22194939851760864,0.1902000457048416,0.36643874645233154,0.248886838555336,0.7390768527984619,0.32090526819229126,0.29061761498451233,0.21649548411369324,0.3168978691101074,0.3177647590637207,0.31151148676872253,0.1739351749420166,0.21624219417572021,0.2240144908428192
and,0.33647966384887695,0.38395699858665466,0.23569326102733612,0.19462935626506805,0.3859752118587494,0.18761591613292694,1.0,0.23301942646503448,0.2482176125049591,0.5171257257461548,0.27067819237709045,0.30105236172676086,0.2984027564525604,0.2506658732891083,0.20544172823429108
falls,0.1427364945411682,0.15283092856407166,0.16730915009975433,0.22196342051029205,0.24868997931480408,0.24985074996948242,0.23301942646503448,1.0,0.15956144034862518,0.2708098292350769,0.1249607503414154,0.14941129088401794,0.217678040266037,0.23415008187294006,0.15918700397014618
on,0.32655060291290283,0.2834896147251129,0.1434762328863144,0.16006799042224884,0.3635730445384979,0.18990592658519745,0.4077630043029785,0.2028466761112213,0.3876325786113739,0.5107308030128479,0.21686115860939026,0.2444533258676529,0.30782750248908997,0.27628999948501587,0.2714994251728058
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.5823672413825989,0.22228285670280457,0.5171257257461548,0.2708098292350769,0.28184252977371216,1.0,0.3009287416934967,0.30363768339157104,0.470844566822052,0.3609684407711029,0.22068053483963013
caribbean,0.20398832857608795,0.21678756177425385,0.3471323847770691,0.178861603140831,0.2064785361289978,0.1937909722328186,0.27067819237709045,0.1249607503414154,0.126244455575943,0.3009287416934967,0.9999999403953552,0.4277579188346863,0.2041083723306656,0.09115783125162125,0.13602977991104126
sea,0.16549281775951385,0.20864515006542206,0.21191920340061188,0.18881696462631226,0.22288988530635834,0.17390954494476318,0.30105236172676086,0.14941129088401794,0.1887970268726349,0.30363768339157104,0.4277579188346863,1.0,0.14790716767311096,0.12579944729804993,0.15551945567131042
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.4691906273365021,0.19440598785877228,0.6633074283599854,0.29322290420532227,0.27234330773353577,0.4933079481124878,0.23628228902816772,0.30078184604644775,0.207483172416687,0.28560417890548706,0.31091248989105225
past,0.38227924704551697,0.2613849341869354,0.15048016607761383,0.18746842443943024,0.2206672728061676,0.23382636904716492,0.2684100568294525,0.13314121961593628,0.15868227183818817,0.2747827172279358,0.1944059431552887,0.18528804183006287,0.2794826030731201,0.266812264919281,0.2598046660423279
75,-0.06230953708291054,0.010913830250501633,0.0778496116399765,-0.0782611295580864,0.036826424300670624,-0.06541019678115845,0.00490997638553381,0.05943657085299492,-0.02302849106490612,0.06040945649147034,0.06414581835269928,-0.03598996624350548,0.01387948077172041,0.06341468542814255,0.017522118985652924
degrees,0.18475523591041565,0.25513756275177,0.1913071721792221,0.10859503597021103,0.1945093870162964,0.1416258066892624,0.30814552307128906,0.2161405235528946,0.12993809580802917,0.22473014891147614,0.09095708280801773,0.17287200689315796,0.19759182631969452,0.23994895815849304,0.1299446076154709
west,0.13549664616584778,0.10327833145856857,0.2620176374912262,0.1870882660150528,0.25201764702796936,0.16207380592823029,0.273951917886734,0.11953461915254593,0.16044741868972778,0.32918402552604675,0.31443002820014954,0.2768797278404236,0.18747025728225708,0.1444975882768631,0.12088293582201004
longitude,0.1770506203174591,0.1725410521030426,0.235178604722023,0.18386469781398773,0.20099380612373352,0.13561350107192993,0.20932435989379883,0.1605032980442047,0.1340133398771286,0.2508544325828552,0.10516960918903351,0.2203291803598404,0.25417160987854004,0.20046329498291016,0.19342944025993347
.,0.3287222981452942,0.3374604284763336,0.24242347478866577,0.1864197701215744,0.4569662809371948,0.21246352791786194,0.588965117931366,0.22448869049549103,0.18839296698570251,0.5934505462646484,0.1892460137605667,0.2680719196796417,0.31204065680503845,0.32538118958473206,0.4130953550338745
