,what,movie,company,paid,to,have,the,next,jason,bourne,movie,ad,shown,during,the,super,bowl,?
and,0.31309178471565247,0.27676329016685486,0.23788511753082275,0.23595960438251495,0.48971283435821533,0.4711785912513733,0.5171257257461548,0.22333113849163055,0.2520398497581482,0.28222140669822693,0.27676329016685486,0.1829509735107422,0.28805026412010193,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
disney,0.19632026553153992,0.4810844361782074,0.29213109612464905,0.17091912031173706,0.23984374105930328,0.16395415365695953,0.24980762600898743,0.1142226904630661,0.17150451242923737,0.1823200136423111,0.4810844361782074,0.08277987688779831,0.23376743495464325,0.16498379409313202,0.24980762600898743,0.17334483563899994,0.13802848756313324,0.22150784730911255
paid,0.254770964384079,0.18588139116764069,0.276852548122406,1.0,0.2345556914806366,0.23747774958610535,0.22871042788028717,0.16260050237178802,0.13575510680675507,0.16901035606861115,0.18588139116764069,0.15105894207954407,0.19923388957977295,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.22823558747768402,0.25874319672584534,0.29203978180885315,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.24420638382434845,0.15635615587234497,0.14333486557006836,0.22823558747768402,0.09682639688253403,0.28684258460998535,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
captain,0.18077895045280457,0.2236807495355606,0.24685730040073395,0.20191974937915802,0.19193781912326813,0.1329634040594101,0.2267821580171585,0.18380461633205414,0.24289296567440033,0.24246340990066528,0.2236807495355606,0.08513590693473816,0.04716505855321884,0.21516995131969452,0.2267821580171585,0.22672757506370544,0.1352744996547699,0.12160754203796387
america,0.2517423629760742,0.21470272541046143,0.18648169934749603,0.15497931838035583,0.2636699676513672,0.21805447340011597,0.37090015411376953,0.18712030351161957,0.1449819803237915,0.05165214464068413,0.21470272541046143,0.15242385864257812,0.1804695874452591,0.245676651597023,0.37090015411376953,0.17941345274448395,0.1506969928741455,0.19333907961845398
:,-0.12022944539785385,-0.04811905696988106,-0.048184167593717575,-0.031136125326156616,-0.09243495017290115,-0.10825085639953613,-0.03403344005346298,-0.05290216580033302,-0.0624980628490448,-0.05874411389231682,-0.04811905696988106,-0.06002218648791313,-0.09815337508916855,0.03165488690137863,-0.03403344005346298,0.14034654200077057,0.14579139649868011,-0.07156077772378922
civil,0.15091551840305328,0.20837286114692688,0.14509662985801697,0.17700506746768951,0.2019355595111847,0.16153892874717712,0.2477465271949768,0.12601538002490997,0.12157996743917465,0.19669397175312042,0.20837286114692688,0.22684848308563232,0.07835855334997177,0.2953299880027771,0.2477465271949768,0.11822199821472168,0.1388452649116516,0.1494513899087906
war,0.22516006231307983,0.23958244919776917,0.2111414521932602,0.18342895805835724,0.2610234022140503,0.22249692678451538,0.366199791431427,0.11431323736906052,0.16759055852890015,0.18466266989707947,0.23958244919776917,0.09956315159797668,0.17798209190368652,0.4802435040473938,0.366199791431427,0.18514211475849152,0.24981583654880524,0.15510529279708862
",",0.3087472915649414,0.2886425256729126,0.2697763442993164,0.18092423677444458,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.2665692865848541,0.25254037976264954,0.19526463747024536,0.2886425256729126,0.21154692769050598,0.25911012291908264,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
the,0.42745697498321533,0.2636405825614929,0.26591673493385315,0.22871042788028717,0.535392165184021,0.40389683842658997,1.0,0.35833123326301575,0.1862032264471054,0.1838947832584381,0.2636405825614929,0.24233382940292358,0.3387985825538635,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
jungle,0.1957641839981079,0.3469832241535187,0.18447431921958923,0.21308937668800354,0.14029043912887573,0.18008610606193542,0.2256680727005005,0.1800437718629837,0.16509264707565308,0.24187618494033813,0.3469832241535187,0.10166164487600327,0.16978557407855988,0.20846304297447205,0.2256680727005005,0.19263805449008942,0.15658722817897797,0.14855629205703735
book,0.2872225046157837,0.37127476930618286,0.13248346745967865,0.1491771936416626,0.20275522768497467,0.18436074256896973,0.2652374505996704,0.13608993589878082,0.1560439169406891,0.1580980271100998,0.37127476930618286,0.22103798389434814,0.18371452391147614,0.17538011074066162,0.2652374505996704,0.13728712499141693,0.16094686090946198,0.20572158694267273
and,0.31309178471565247,0.27676329016685486,0.23788511753082275,0.23595960438251495,0.48971283435821533,0.4711785912513733,0.5171257257461548,0.22333113849163055,0.2520398497581482,0.28222140669822693,0.27676329016685486,0.1829509735107422,0.28805026412010193,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
alice,0.19639728963375092,0.19430822134017944,0.18949483335018158,0.11509614437818527,0.1973392218351364,0.08999910950660706,0.21022173762321472,0.1630328744649887,0.21130943298339844,0.2604634761810303,0.19430822134017944,0.09745512902736664,0.1449175775051117,0.0894574224948883,0.21022173762321472,0.0932968258857727,0.04757571220397949,0.1645866334438324
through,0.23167094588279724,0.19407270848751068,0.16661769151687622,0.13909763097763062,0.4062686562538147,0.2991202771663666,0.44071322679519653,0.2555674910545349,0.1440916359424591,0.11512976139783859,0.19407270848751068,0.1048193871974945,0.13736280798912048,0.3816036581993103,0.44071322679519653,0.1291290819644928,0.156644806265831,0.16913433372974396
the,0.42745697498321533,0.2636405825614929,0.26591673493385315,0.22871042788028717,0.535392165184021,0.40389683842658997,1.0,0.35833123326301575,0.1862032264471054,0.1838947832584381,0.2636405825614929,0.24233382940292358,0.3387985825538635,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
looking,0.39359530806541443,0.16042710840702057,0.12834398448467255,0.24992325901985168,0.31572988629341125,0.3354683816432953,0.30421850085258484,0.22242358326911926,0.20316343009471893,0.17124579846858978,0.16042710840702057,0.1609182357788086,0.2714386582374573,0.10656271874904633,0.30421850085258484,0.16110338270664215,0.12477017939090729,0.2733345925807953
glass,0.13572539389133453,0.17155854403972626,0.18031498789787292,0.14778639376163483,0.2111847698688507,0.23619955778121948,0.20646950602531433,0.13154250383377075,0.16889958083629608,0.10430733114480972,0.17155854403972626,0.10129747539758682,0.11989011615514755,0.1921582669019699,0.20646950602531433,0.10992680490016937,0.28697285056114197,0.1252557635307312
.,0.3567904531955719,0.25674229860305786,0.266353577375412,0.22304166853427887,0.4645031690597534,0.41614407300949097,0.5934505462646484,0.2761645019054413,0.19580183923244476,0.16854381561279297,0.25674229860305786,0.2654629051685333,0.3143177330493927,0.3485563397407532,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.4130953550338745
