,what,appears,to,be,used,exclusively,in,newcastle,and,surrounding,areas,?
),0.26259949803352356,0.20147185027599335,0.31236231327056885,0.24578070640563965,0.1905621439218521,0.08379299938678741,0.3326910734176636,0.15254424512386322,0.4961937665939331,0.09775558859109879,0.1629660278558731,0.42300865054130554
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
hacky,0.2325880527496338,0.2600211501121521,0.24054133892059326,0.21484562754631042,0.22096934914588928,0.20207791030406952,0.07955025881528854,0.10337217897176743,0.227284237742424,0.06743378192186356,0.11798656731843948,0.24644577503204346
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
(,0.2411840260028839,0.22700390219688416,0.30882009863853455,0.2349044382572174,0.19005385041236877,0.06971553713083267,0.3087427020072937,0.13896974921226501,0.4862271547317505,0.09211333096027374,0.19302652776241302,0.40561532974243164
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
dirty,0.19251076877117157,0.17690782248973846,0.1609780192375183,0.21531666815280914,0.18634764850139618,0.21001313626766205,0.17649179697036743,0.11000379920005798,0.25785189867019653,0.1319807767868042,0.16744723916053772,0.20440635085105896
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
),0.26259949803352356,0.20147185027599335,0.31236231327056885,0.24578070640563965,0.1905621439218521,0.08379299938678741,0.3326910734176636,0.15254424512386322,0.4961937665939331,0.09775558859109879,0.1629660278558731,0.42300865054130554
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
netty,0.1569170355796814,0.1781371682882309,0.20144064724445343,0.17045950889587402,0.17034700512886047,0.23147717118263245,0.15525107085704803,0.22550764679908752,0.27116596698760986,0.14407199621200562,0.1096709817647934,0.17798306047916412
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
(,0.2411840260028839,0.22700390219688416,0.30882009863853455,0.2349044382572174,0.19005385041236877,0.06971553713083267,0.3087427020072937,0.13896974921226501,0.4862271547317505,0.09211333096027374,0.19302652776241302,0.40561532974243164
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
toilet,0.188847616314888,0.12825044989585876,0.2168324738740921,0.2688760459423065,0.27068567276000977,0.18112854659557343,0.24652302265167236,0.19116905331611633,0.19083163142204285,0.18580718338489532,0.23656034469604492,0.22668474912643433
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
),0.26259949803352356,0.20147185027599335,0.31236231327056885,0.24578070640563965,0.1905621439218521,0.08379299938678741,0.3326910734176636,0.15254424512386322,0.4961937665939331,0.09775558859109879,0.1629660278558731,0.42300865054130554
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
hoy,0.18058401346206665,0.08419246226549149,0.14856241643428802,0.1113070473074913,0.11944839358329773,0.06142145395278931,0.18169698119163513,0.1551828235387802,0.2034759670495987,0.0700795128941536,0.07202443480491638,0.22896826267242432
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
(,0.2411840260028839,0.22700390219688416,0.30882009863853455,0.2349044382572174,0.19005385041236877,0.06971553713083267,0.3087427020072937,0.13896974921226501,0.4862271547317505,0.09211333096027374,0.19302652776241302,0.40561532974243164
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
throw,0.250568687915802,0.20497027039527893,0.32880792021751404,0.3070374131202698,0.2964642643928528,0.10593225806951523,0.15931737422943115,0.19050054252147675,0.1982293725013733,0.10498835891485214,0.11995105445384979,0.2296752780675888
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
from,0.2737620174884796,0.1783447414636612,0.4069952368736267,0.3107333183288574,0.25821518898010254,0.17178000509738922,0.4274188280105591,0.1747848093509674,0.3601827025413513,0.30142489075660706,0.1950436532497406,0.19969791173934937
the,0.42745697498321533,0.3605367839336395,0.535392165184021,0.4248143136501312,0.3718377649784088,0.3155750334262848,0.6662389636039734,0.2253497689962387,0.5171257257461548,0.37289485335350037,0.3311663568019867,0.22068053483963013
dutch,0.1643560230731964,0.07886791229248047,0.1383991241455078,0.10317032784223557,0.15073226392269135,0.08114888519048691,0.17559829354286194,0.14553256332874298,0.26873692870140076,0.04616304486989975,0.07772036641836166,0.1081366017460823
gooien,0.2298494130373001,0.23792603611946106,0.26179781556129456,0.28086522221565247,0.23923388123512268,0.2274506837129593,0.2839306592941284,0.29498639702796936,0.3328534662723541,0.11868230998516083,0.11611833423376083,0.2866513133049011
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
via,0.16736915707588196,0.17727388441562653,0.27847176790237427,0.24122105538845062,0.1909816414117813,0.2996620535850525,0.19981135427951813,0.17067094147205353,0.20018906891345978,0.22019197046756744,0.24131523072719574,0.19443516433238983
west,0.1946573108434677,0.1156715378165245,0.24611181020736694,0.14809253811836243,0.10041478276252747,0.14880231022834778,0.34078434109687805,0.26235947012901306,0.273951917886734,0.28200390934944153,0.2517359256744385,0.12088293582201004
frisian,0.17359758913516998,0.17678159475326538,0.18840260803699493,0.11515162140130997,0.2258893847465515,0.12824097275733948,0.20300425589084625,0.2138994336128235,0.2770751416683197,0.1638498157262802,0.18990978598594666,0.13193120062351227
),0.26259949803352356,0.20147185027599335,0.31236231327056885,0.24578070640563965,0.1905621439218521,0.08379299938678741,0.3326910734176636,0.15254424512386322,0.4961937665939331,0.09775558859109879,0.1629660278558731,0.42300865054130554
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
hockle,0.18132299184799194,0.16864874958992004,0.23487842082977295,0.1711689531803131,0.19797059893608093,0.08527000993490219,0.22648634016513824,0.3607495129108429,0.20509058237075806,0.212734654545784,0.17315995693206787,0.09808537364006042
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
(,0.2411840260028839,0.22700390219688416,0.30882009863853455,0.2349044382572174,0.19005385041236877,0.06971553713083267,0.3087427020072937,0.13896974921226501,0.4862271547317505,0.09211333096027374,0.19302652776241302,0.40561532974243164
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
spit,0.22772149741649628,0.20627251267433167,0.26725128293037415,0.25736674666404724,0.17710654437541962,0.09046684205532074,0.22371746599674225,0.062318652868270874,0.2758110761642456,0.27766722440719604,0.2212061733007431,0.17994219064712524
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
),0.26259949803352356,0.20147185027599335,0.31236231327056885,0.24578070640563965,0.1905621439218521,0.08379299938678741,0.3326910734176636,0.15254424512386322,0.4961937665939331,0.09775558859109879,0.1629660278558731,0.42300865054130554
.,0.3567904531955719,0.2625799775123596,0.4645031690597534,0.4383580684661865,0.33111312985420227,0.19385579228401184,0.5591574311256409,0.2714749276638031,0.588965117931366,0.23067207634449005,0.23760369420051575,0.4130953550338745
