,the,beginnings,of,digital,television,allowed,what,affiliate,in,wheeling,",",west,virginia,to,begin,airing,abc,programs,digitally,?
digital,0.18361380696296692,0.17458036541938782,0.20011478662490845,1.0000001192092896,0.327540785074234,0.159202441573143,0.1757969856262207,0.2020062804222107,0.1500016450881958,0.15257786214351654,0.17865565419197083,0.08300048857927322,0.04978324845433235,0.1787031590938568,0.13975076377391815,0.27358344197273254,0.2166869193315506,0.3251023590564728,0.8459937572479248,0.12982943654060364
subchannel,0.3338429033756256,0.21148137748241425,0.2371281534433365,0.347805917263031,0.47830283641815186,0.22284051775932312,0.296663761138916,0.33669957518577576,0.25593438744544983,0.2699132263660431,0.26144933700561523,0.24637548625469208,0.17727316915988922,0.2879562973976135,0.17483873665332794,0.45374131202697754,0.410636305809021,0.36177554726600647,0.3476835787296295,0.2216910868883133
after,0.4565047025680542,0.338355153799057,0.3867455720901489,0.07732970267534256,0.19225278496742249,0.3053606152534485,0.21973377466201782,0.1914171427488327,0.44050168991088867,0.19446218013763428,0.38860568404197693,0.19950814545154572,0.20991435647010803,0.37890323996543884,0.4157010316848755,0.2374958097934723,0.20314010977745056,0.18444788455963135,0.20013730227947235,0.16608688235282898
airing,0.26751524209976196,0.2816602885723114,0.173755943775177,0.27358344197273254,0.5306075215339661,0.14979098737239838,0.19145789742469788,0.3137063980102539,0.2771850824356079,0.11611642688512802,0.2531873881816864,0.13824202120304108,0.13336795568466187,0.23053817451000214,0.21024145185947418,0.9999999403953552,0.45737579464912415,0.40865179896354675,0.32500335574150085,0.20769737660884857
the,1.0,0.40150946378707886,0.733189046382904,0.18361380696296692,0.24569597840309143,0.2985120713710785,0.42745697498321533,0.2278994768857956,0.6662389636039734,0.27962034940719604,0.4933079481124878,0.32918402552604675,0.21601803600788116,0.535392165184021,0.34293439984321594,0.26751524209976196,0.2068762183189392,0.21757709980010986,0.24547387659549713,0.22068053483963013
network,0.27187061309814453,0.17333807051181793,0.21800683438777924,0.32411229610443115,0.4371747076511383,0.11737009882926941,0.16917307674884796,0.3786352276802063,0.19496823847293854,0.18425893783569336,0.1932937651872635,0.10555683821439743,0.12802930176258087,0.25940340757369995,0.12046536803245544,0.5198984742164612,0.4295894205570221,0.41126325726509094,0.3112470805644989,0.17853789031505585
's,-0.01540423184633255,0.03560074046254158,-0.03817026689648628,0.14468993246555328,0.11021530628204346,0.024586396291851997,0.02692362666130066,0.06567194312810898,-0.037580832839012146,0.025835126638412476,-0.0016132977325469255,0.05081431567668915,0.028991248458623886,0.03782717138528824,-0.07216574251651764,0.0008048965246416628,0.06670809537172318,0.06997905671596527,0.09511540085077286,-0.023395681753754616
programs,0.21757709980010986,0.22960267961025238,0.18037469685077667,0.3251023590564728,0.4763582646846771,0.17445611953735352,0.23178155720233917,0.30515989661216736,0.2276356965303421,0.12347669154405594,0.21514803171157837,0.12515394389629364,0.1861964613199234,0.23389451205730438,0.14375528693199158,0.40865179896354675,0.3454950749874115,1.0000001192092896,0.29964548349380493,0.16452431678771973
outside,0.3879719078540802,0.21297025680541992,0.2973117530345917,0.12355545908212662,0.19084297120571136,0.2909504473209381,0.3224688768386841,0.17126613855361938,0.4191201329231262,0.2386413812637329,0.2726076543331146,0.2354571372270584,0.13889844715595245,0.3292369544506073,0.2424333244562149,0.20129160583019257,0.05827951431274414,0.19738256931304932,0.2122306376695633,0.14839068055152893
of,0.733189046382904,0.30638226866722107,1.0,0.20011478662490845,0.21995750069618225,0.2699741721153259,0.33290785551071167,0.19963958859443665,0.5696388483047485,0.23999236524105072,0.4946078956127167,0.2891985774040222,0.2102794647216797,0.41548454761505127,0.24830074608325958,0.173755943775177,0.14607268571853638,0.18037469685077667,0.17160990834236145,0.1826142966747284
recommended,0.2700778841972351,0.11304137855768204,0.27244600653648376,0.11250893026590347,0.12017329782247543,0.3768937885761261,0.19394323229789734,0.11586950719356537,0.23684747517108917,0.08578082919120789,0.2299158126115799,0.06823184341192245,0.1530216634273529,0.2934373915195465,0.21342605352401733,0.17462384700775146,0.08480338752269745,0.24086542427539825,0.13983841240406036,0.22072286903858185
timeslots,0.3644082844257355,0.35621169209480286,0.22838716208934784,0.3249295949935913,0.47668004035949707,0.30883607268333435,0.34941601753234863,0.3390914797782898,0.32287099957466125,0.2555578351020813,0.2813687026500702,0.14805065095424652,0.22737689316272736,0.36568978428840637,0.27701252698898315,0.633165717124939,0.3763185143470764,0.46968400478363037,0.381381094455719,0.36540740728378296
decades,0.3027496635913849,0.4536130130290985,0.22400543093681335,0.19115188717842102,0.2440384328365326,0.15574763715267181,0.12673556804656982,0.13721425831317902,0.3152613043785095,0.15792594850063324,0.2549861669540405,0.16310720145702362,0.1252555251121521,0.22118385136127472,0.21567408740520477,0.24408864974975586,0.1780346781015396,0.3248736560344696,0.24448040127754211,0.06808225065469742
before,0.45900648832321167,0.3382287621498108,0.3282964527606964,0.15456891059875488,0.20853054523468018,0.3333832323551178,0.3801657259464264,0.20587703585624695,0.4155850410461426,0.22542957961559296,0.3156566619873047,0.17303775250911713,0.17444759607315063,0.4190867841243744,0.41196566820144653,0.24770595133304596,0.15682047605514526,0.1893409639596939,0.2689964175224304,0.2507109045982361
.,0.5934505462646484,0.32764849066734314,0.5352458953857422,0.1748691350221634,0.2806251645088196,0.3197084665298462,0.3567904531955719,0.19002677500247955,0.5591574311256409,0.2776515483856201,0.6812511086463928,0.2804967761039734,0.2474265843629837,0.4645031690597534,0.24827922880649567,0.26848000288009644,0.2567209303379059,0.21148164570331573,0.2295471578836441,0.4130953550338745
