,what,is,the,name,of,the,bronco,'s,head,coach,",",who,was,hired,after,john,fox,?
skills,0.28520897030830383,0.15945598483085632,0.20564566552639008,0.060228023678064346,0.1968628317117691,0.20564566552639008,0.2430938482284546,0.06415265798568726,0.1783284842967987,0.22834110260009766,0.21529243886470795,0.3790695369243622,0.1470251828432083,0.31298908591270447,0.158870667219162,0.15590843558311462,0.17664150893688202,0.1864275485277176
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1808430403470993,-0.0016132977325469255,0.2711189091205597,0.2760384678840637,1.0000001192092896,0.3365725874900818,0.45456063747406006,0.19597217440605164,0.38860568404197693,0.23961079120635986,0.21118731796741486,0.31091248989105225
but,0.5029441118240356,0.4106791317462921,0.4859698414802551,0.268699049949646,0.39942997694015503,0.4859698414802551,0.08427222818136215,0.04136733338236809,0.18595284223556519,0.16887445747852325,0.48126736283302307,0.4487357437610626,0.36023372411727905,0.1896102875471115,0.38354751467704773,0.1846742033958435,0.22643359005451202,0.27921953797340393
struggled,0.2129613608121872,0.0820235013961792,0.28537142276763916,0.0891435444355011,0.2758544981479645,0.28537142276763916,0.1915181577205658,0.03896215558052063,0.17792178690433502,0.2605136036872864,0.2757214605808258,0.32841312885284424,0.30934348702430725,0.36831435561180115,0.3953774869441986,0.1624322235584259,0.22195598483085632,0.11264374107122421
with,0.2464839518070221,0.3250955045223236,0.4223487675189972,0.17897967994213104,0.41827285289764404,0.4223487675189972,0.14700986444950104,-0.04624466598033905,0.2096976488828659,0.2121175080537796,0.4120737314224243,0.3282766342163086,0.27411898970603943,0.23727227747440338,0.33843478560447693,0.1736196130514145,0.17364606261253357,0.2433311939239502
numerous,0.1867249608039856,0.14785398542881012,0.3353725075721741,0.11980156600475311,0.3024154603481293,0.3353725075721741,0.037047129124403,-0.008055475540459156,0.1484152227640152,0.07306059449911118,0.27380234003067017,0.24434210360050201,0.19624626636505127,0.1507832407951355,0.18915748596191406,0.1305115967988968,0.06325723230838776,0.0875130444765091
changes,0.2740466892719269,0.23356598615646362,0.3427845537662506,0.1939401477575302,0.25827232003211975,0.3427845537662506,0.10874340683221817,0.006762445904314518,0.15704670548439026,0.09272276610136032,0.23045918345451355,0.20586563646793365,0.17310309410095215,0.12199410051107407,0.2278626561164856,0.0924118310213089,0.11608903855085373,0.21264225244522095
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.14328375458717346,0.06895173341035843,0.24040718376636505,0.2508825957775116,0.6633074283599854,0.41279885172843933,0.3740963041782379,0.2731825113296509,0.3765919506549835,0.21634717285633087,0.22043024003505707,0.20544172823429108
injuries,0.17736762762069702,0.11567260324954987,0.20518366992473602,0.05461850017309189,0.23467452824115753,0.20518366992473602,0.3441227078437805,-0.05962171033024788,0.24998024106025696,0.24603497982025146,0.26163554191589355,0.2513408958911896,0.22380153834819794,0.23493649065494537,0.28717315196990967,0.11634813994169235,0.13590894639492035,0.14870837330818176
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.27806994318962097,0.41548454761505127,0.535392165184021,0.1709693968296051,0.03782717138528824,0.2177244871854782,0.19063067436218262,0.44245919585227966,0.42656609416007996,0.3636345863342285,0.32017654180526733,0.37890323996543884,0.2070634365081787,0.2072722166776657,0.29463258385658264
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.17987582087516785,-0.01540423184633255,0.3079071640968323,0.14297698438167572,0.4933079481124878,0.3733934462070465,0.48711544275283813,0.20523042976856232,0.4565047025680542,0.2230520099401474,0.24760441482067108,0.22068053483963013
offensive,0.24954649806022644,0.22049112617969513,0.2699996531009674,0.11207187175750732,0.20176489651203156,0.2699996531009674,0.26972612738609314,-0.016033265739679337,0.15398168563842773,0.3148437738418579,0.2524537146091461,0.20906679332256317,0.2074536383152008,0.17230086028575897,0.20655770599842072,0.05161162465810776,0.18544931709766388,0.20278584957122803
line,0.2245367169380188,0.19879867136478424,0.29789501428604126,0.08204856514930725,0.23765452206134796,0.29789501428604126,0.16744372248649597,-0.06894499808549881,0.1760851889848709,0.2100418359041214,0.22637072205543518,0.1774713397026062,0.1765366792678833,0.05815843120217323,0.16880643367767334,0.12100964784622192,0.09616803377866745,0.16271452605724335
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1808430403470993,-0.0016132977325469255,0.2711189091205597,0.2760384678840637,1.0000001192092896,0.3365725874900818,0.45456063747406006,0.19597217440605164,0.38860568404197693,0.23961079120635986,0.21118731796741486,0.31091248989105225
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.48381632566452026,0.17748500406742096,-0.05775856226682663,0.23658350110054016,0.1861812025308609,0.48816442489624023,0.3923053741455078,0.3677520453929901,0.27519237995147705,0.3014480769634247,0.1664888858795166,0.19823981821537018,0.27043893933296204
well,0.4154493808746338,0.33406564593315125,0.42630070447921753,0.17632928490638733,0.3343164324760437,0.42630070447921753,0.11607439815998077,-0.0049502006731927395,0.22817009687423706,0.1621701419353485,0.4331948161125183,0.3480316996574402,0.3130364418029785,0.23528990149497986,0.21184635162353516,0.17929643392562866,0.1384568065404892,0.24815571308135986
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.48381632566452026,0.17748500406742096,-0.05775856226682663,0.23658350110054016,0.1861812025308609,0.48816442489624023,0.3923053741455078,0.3677520453929901,0.27519237995147705,0.3014480769634247,0.1664888858795166,0.19823981821537018,0.27043893933296204
manning,0.20007498562335968,0.15379270911216736,0.27058160305023193,0.08606230467557907,0.20024974644184113,0.27058160305023193,0.35636329650878906,0.021839646622538567,0.1677197366952896,0.26993462443351746,0.30921146273612976,0.33436715602874756,0.2607507109642029,0.2239236831665039,0.2410842478275299,0.2521023452281952,0.3066219091415405,0.15856626629829407
having,0.34064167737960815,0.29556408524513245,0.3821379244327545,0.08595602959394455,0.38889452815055847,0.3821379244327545,0.09509748220443726,-0.0629785805940628,0.23802119493484497,0.0727459192276001,0.3154076039791107,0.4130314290523529,0.2792723774909973,0.16465122997760773,0.33866575360298157,0.14486616849899292,0.11492008715867996,0.22418256103992462
his,0.26976513862609863,0.24372583627700806,0.4394008219242096,0.1914493292570114,0.38364991545677185,0.4394008219242096,0.18803490698337555,0.047556519508361816,0.2232082635164261,0.21406444907188416,0.3378419280052185,0.44966956973075867,0.4405253231525421,0.33020874857902527,0.41949746012687683,0.288114070892334,0.20168918371200562,0.18075084686279297
worst,0.2650845944881439,0.14648406207561493,0.21166902780532837,0.07226072996854782,0.16431279480457306,0.21166902780532837,0.09917192906141281,0.033447474241256714,0.08827463537454605,0.07978630810976028,0.22239959239959717,0.14436687529087067,0.15066909790039062,0.11665663123130798,0.18166036903858185,0.07731505483388901,0.1688828021287918,0.21551604568958282
statistical,0.2944276034832001,0.18036481738090515,0.26417747139930725,0.09313083440065384,0.3284662663936615,0.26417747139930725,0.14925482869148254,-0.011427788063883781,0.09870163351297379,0.03792450949549675,0.23909308016300201,0.14060083031654358,0.1408015340566635,0.11771812289953232,0.1328752636909485,0.07883132994174957,0.10631178319454193,0.1697750836610794
season,0.12117787450551987,0.1786249428987503,0.2507155239582062,0.18235637247562408,0.1598338931798935,0.2507155239582062,0.22042551636695862,0.06624794006347656,0.1542927622795105,0.24411138892173767,0.2232367992401123,0.13809308409690857,0.24797968566417694,0.22892296314239502,0.2122335433959961,0.11519791930913925,0.2668509781360626,0.16793298721313477
since,0.29783400893211365,0.3567592203617096,0.4054957628250122,0.24110962450504303,0.35513219237327576,0.4054957628250122,0.09917711466550827,-0.04899144917726517,0.20682649314403534,0.2176297903060913,0.3991432189941406,0.27765995264053345,0.4384658932685852,0.18814502656459808,0.3303494453430176,0.1370808482170105,0.19970309734344482,0.2876587212085724
his,0.26976513862609863,0.24372583627700806,0.4394008219242096,0.1914493292570114,0.38364991545677185,0.4394008219242096,0.18803490698337555,0.047556519508361816,0.2232082635164261,0.21406444907188416,0.3378419280052185,0.44966956973075867,0.4405253231525421,0.33020874857902527,0.41949746012687683,0.288114070892334,0.20168918371200562,0.18075084686279297
rookie,0.119657002389431,0.12423693388700485,0.2438497394323349,0.14497332274913788,0.15998511016368866,0.2438497394323349,0.3397958278656006,-0.02346658706665039,0.1485532820224762,0.34984150528907776,0.15723872184753418,0.17461314797401428,0.2457139939069748,0.2774277627468109,0.2856084108352661,0.14759878814220428,0.248190775513649,0.14955708384513855
year,0.15184831619262695,0.2402215600013733,0.3609684407711029,0.27400609850883484,0.2578314542770386,0.3609684407711029,0.13787700235843658,-0.04087831452488899,0.13792212307453156,0.23797547817230225,0.28560417890548706,0.2851492762565613,0.3209837079048157,0.2487298548221588,0.336445689201355,0.13745838403701782,0.2195855677127838,0.18315006792545319
with,0.2464839518070221,0.3250955045223236,0.4223487675189972,0.17897967994213104,0.41827285289764404,0.4223487675189972,0.14700986444950104,-0.04624466598033905,0.2096976488828659,0.2121175080537796,0.4120737314224243,0.3282766342163086,0.27411898970603943,0.23727227747440338,0.33843478560447693,0.1736196130514145,0.17364606261253357,0.2433311939239502
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.17987582087516785,-0.01540423184633255,0.3079071640968323,0.14297698438167572,0.4933079481124878,0.3733934462070465,0.48711544275283813,0.20523042976856232,0.4565047025680542,0.2230520099401474,0.24760441482067108,0.22068053483963013
indianapolis,0.13598687946796417,0.1594902127981186,0.25879812240600586,0.11047107726335526,0.20248150825500488,0.25879812240600586,0.3991769552230835,0.010126597248017788,0.16098976135253906,0.32204902172088623,0.2796279191970825,0.18802113831043243,0.252520889043808,0.28527095913887024,0.16098517179489136,0.26746445894241333,0.2997561991214752,0.10281907767057419
colts,0.16433021426200867,0.13015155494213104,0.2615845501422882,0.18972745537757874,0.15765886008739471,0.2615845501422882,0.48105382919311523,-0.04121800512075424,0.29049113392829895,0.4236876964569092,0.2679959833621979,0.20528243482112885,0.2654520571231842,0.29208138585090637,0.23324081301689148,0.16726557910442352,0.2796318531036377,0.1482221484184265
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.2459065467119217,0.5696388483047485,0.6662389636039734,0.14553722739219666,-0.037580832839012146,0.21927717328071594,0.1651318073272705,0.5201468467712402,0.2792111933231354,0.45514053106307983,0.18746300041675568,0.44050168991088867,0.22177861630916595,0.22528515756130219,0.20430970191955566
1998,0.10774625837802887,-0.09994695335626602,-0.047468025237321854,-0.10437501221895218,-0.06454750150442123,-0.047468025237321854,-0.13068479299545288,-0.03841366618871689,-0.01757381111383438,-0.013948447071015835,0.02818203717470169,0.10716468840837479,0.04920116811990738,0.005301688797771931,0.02208363637328148,0.012415758334100246,-0.09605684131383896,0.11714459210634232
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1808430403470993,-0.0016132977325469255,0.2711189091205597,0.2760384678840637,1.0000001192092896,0.3365725874900818,0.45456063747406006,0.19597217440605164,0.38860568404197693,0.23961079120635986,0.21118731796741486,0.31091248989105225
due,0.15204688906669617,0.24065633118152618,0.22577603161334991,0.12454797327518463,0.2533245384693146,0.22577603161334991,0.12757164239883423,0.03925589844584465,0.15881867706775665,0.11569813638925552,0.3106630742549896,0.1198829784989357,0.29011407494544983,0.15308161079883575,0.4325949549674988,0.0877588614821434,0.15456919372081757,0.10954997688531876
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.27806994318962097,0.41548454761505127,0.535392165184021,0.1709693968296051,0.03782717138528824,0.2177244871854782,0.19063067436218262,0.44245919585227966,0.42656609416007996,0.3636345863342285,0.32017654180526733,0.37890323996543884,0.2070634365081787,0.2072722166776657,0.29463258385658264
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.26421117782592773,0.5052502155303955,0.5829201340675354,0.1873185783624649,0.04866964742541313,0.2807295620441437,0.16662418842315674,0.427140474319458,0.36608949303627014,0.4508470594882965,0.1733359545469284,0.3831600844860077,0.20638683438301086,0.16995559632778168,0.23916715383529663
plantar,0.15160836279392242,0.175923153758049,0.23765602707862854,0.19732733070850372,0.30038854479789734,0.23765602707862854,0.1806337684392929,0.008567215874791145,0.14024168252944946,0.13070690631866455,0.27747341990470886,0.22626790404319763,0.26657116413116455,0.1889740228652954,0.22340327501296997,0.26813647150993347,0.14579430222511292,0.12419132888317108
fasciitis,0.2227976769208908,0.16038529574871063,0.14955414831638336,0.14962847530841827,0.1541329026222229,0.14955414831638336,0.2655133605003357,-0.03506852313876152,0.13791507482528687,0.1331447958946228,0.20115862786769867,0.23468850553035736,0.21122834086418152,0.15937256813049316,0.1982995569705963,0.17935125529766083,0.1829839050769806,0.23458775877952576
injury,0.2131611406803131,0.17255422472953796,0.22097580134868622,0.08259803801774979,0.21304923295974731,0.22097580134868622,0.3291184604167938,0.0077391816303133965,0.25340181589126587,0.27294182777404785,0.23598910868167877,0.18636278808116913,0.21684524416923523,0.23588904738426208,0.3057000935077667,0.11594875156879425,0.19748330116271973,0.1309780478477478
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.2459065467119217,0.5696388483047485,0.6662389636039734,0.14553722739219666,-0.037580832839012146,0.21927717328071594,0.1651318073272705,0.5201468467712402,0.2792111933231354,0.45514053106307983,0.18746300041675568,0.44050168991088867,0.22177861630916595,0.22528515756130219,0.20430970191955566
his,0.26976513862609863,0.24372583627700806,0.4394008219242096,0.1914493292570114,0.38364991545677185,0.4394008219242096,0.18803490698337555,0.047556519508361816,0.2232082635164261,0.21406444907188416,0.3378419280052185,0.44966956973075867,0.4405253231525421,0.33020874857902527,0.41949746012687683,0.288114070892334,0.20168918371200562,0.18075084686279297
heel,0.14452886581420898,0.18863074481487274,0.2303585559129715,0.09780839830636978,0.14273640513420105,0.2303585559129715,0.2759433388710022,0.0240907184779644,0.2515140473842621,0.13202904164791107,0.17643535137176514,0.25280386209487915,0.18557390570640564,0.18653734028339386,0.17889058589935303,0.1322052925825119,0.13200266659259796,0.13895626366138458
that,0.6297725439071655,0.3995479643344879,0.5473989248275757,0.27224332094192505,0.41498205065727234,0.5473989248275757,0.0903806984424591,0.04397977516055107,0.17899899184703827,0.12140347808599472,0.4137537479400635,0.45444270968437195,0.33670201897621155,0.2084379494190216,0.373811811208725,0.17830057442188263,0.26909372210502625,0.32716336846351624
he,0.3114890456199646,0.36230841279029846,0.4571082592010498,0.16665782034397125,0.38706058263778687,0.4571082592010498,0.18303123116493225,0.024063590914011,0.26063814759254456,0.29736822843551636,0.40251094102859497,0.5500732064247131,0.5410010814666748,0.3111438453197479,0.3936046361923218,0.24136601388454437,0.22174039483070374,0.2089974731206894
had,0.23849567770957947,0.2932159900665283,0.3875846862792969,0.1840408891439438,0.37755560874938965,0.3875846862792969,0.15566012263298035,-0.004401352722197771,0.24529026448726654,0.1863328069448471,0.35487717390060425,0.36173108220100403,0.5927209258079529,0.34902963042259216,0.4133172631263733,0.20482271909713745,0.16836102306842804,0.20728366076946259
suffered,0.13741295039653778,0.17168132960796356,0.2558774948120117,0.06273418664932251,0.2524636387825012,0.2558774948120117,0.2178165763616562,-0.04481024295091629,0.23603254556655884,0.2149227112531662,0.24693666398525238,0.18016760051250458,0.3911045491695404,0.2511914074420929,0.3252882957458496,0.20979391038417816,0.1116408184170723,0.08963493257761002
since,0.29783400893211365,0.3567592203617096,0.4054957628250122,0.24110962450504303,0.35513219237327576,0.4054957628250122,0.09917711466550827,-0.04899144917726517,0.20682649314403534,0.2176297903060913,0.3991432189941406,0.27765995264053345,0.4384658932685852,0.18814502656459808,0.3303494453430176,0.1370808482170105,0.19970309734344482,0.2876587212085724
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.17987582087516785,-0.01540423184633255,0.3079071640968323,0.14297698438167572,0.4933079481124878,0.3733934462070465,0.48711544275283813,0.20523042976856232,0.4565047025680542,0.2230520099401474,0.24760441482067108,0.22068053483963013
summer,0.16213102638721466,0.17436888813972473,0.2685571610927582,0.12471035867929459,0.2329561412334442,0.2685571610927582,0.11058498173952103,-0.004993056878447533,0.11852485686540604,0.24412240087985992,0.269391804933548,0.1388430893421173,0.22632931172847748,0.12310140579938889,0.18209341168403625,0.14584960043430328,0.18481285870075226,0.11625723540782928
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1808430403470993,-0.0016132977325469255,0.2711189091205597,0.2760384678840637,1.0000001192092896,0.3365725874900818,0.45456063747406006,0.19597217440605164,0.38860568404197693,0.23961079120635986,0.21118731796741486,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.14328375458717346,0.06895173341035843,0.24040718376636505,0.2508825957775116,0.6633074283599854,0.41279885172843933,0.3740963041782379,0.2731825113296509,0.3765919506549835,0.21634717285633087,0.22043024003505707,0.20544172823429108
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.17987582087516785,-0.01540423184633255,0.3079071640968323,0.14297698438167572,0.4933079481124878,0.3733934462070465,0.48711544275283813,0.20523042976856232,0.4565047025680542,0.2230520099401474,0.24760441482067108,0.22068053483963013
simple,0.4218197166919708,0.29377081990242004,0.24738673865795135,0.1402875781059265,0.23205730319023132,0.24738673865795135,0.16160227358341217,0.058021657168865204,0.10086347162723541,0.13169342279434204,0.2595684230327606,0.26573318243026733,0.14933012425899506,0.12105682492256165,0.1267824023962021,0.1593671292066574,0.19934290647506714,0.4614735543727875
fact,0.4454877972602844,0.3122292160987854,0.32878658175468445,0.27476364374160767,0.3007645010948181,0.32878658175468445,0.03851082921028137,0.05436427891254425,0.12416306883096695,0.08788648247718811,0.2791052758693695,0.3179011940956116,0.24826835095882416,0.12295018136501312,0.20117506384849548,0.22278550267219543,0.18026982247829437,0.2798655927181244
that,0.6297725439071655,0.3995479643344879,0.5473989248275757,0.27224332094192505,0.41498205065727234,0.5473989248275757,0.0903806984424591,0.04397977516055107,0.17899899184703827,0.12140347808599472,0.4137537479400635,0.45444270968437195,0.33670201897621155,0.2084379494190216,0.373811811208725,0.17830057442188263,0.26909372210502625,0.32716336846351624
manning,0.20007498562335968,0.15379270911216736,0.27058160305023193,0.08606230467557907,0.20024974644184113,0.27058160305023193,0.35636329650878906,0.021839646622538567,0.1677197366952896,0.26993462443351746,0.30921146273612976,0.33436715602874756,0.2607507109642029,0.2239236831665039,0.2410842478275299,0.2521023452281952,0.3066219091415405,0.15856626629829407
was,0.22111038863658905,0.5810302495956421,0.48711544275283813,0.2646567225456238,0.4069072902202606,0.48711544275283813,0.22504732012748718,0.008974763564765453,0.2465479075908661,0.20918557047843933,0.45456063747406006,0.3318818509578705,1.0000001192092896,0.3013991713523865,0.49306565523147583,0.2875721752643585,0.18574436008930206,0.18412111699581146
getting,0.3483720123767853,0.25932952761650085,0.2930673360824585,0.05594407767057419,0.24251262843608856,0.2930673360824585,0.18742895126342773,-0.043198853731155396,0.1685144305229187,0.1365964412689209,0.2384856641292572,0.3006364703178406,0.2391812801361084,0.18793348968029022,0.27578210830688477,0.13631781935691833,0.13199947774410248,0.28468504548072815
old,0.22117848694324493,0.24332627654075623,0.31849798560142517,0.23472236096858978,0.30522194504737854,0.31849798560142517,0.08002268522977829,0.14042171835899353,0.08878083527088165,0.1610066294670105,0.26524028182029724,0.2511109709739685,0.2867572605609894,0.1332782804965973,0.2722609341144562,0.10236245393753052,0.08782585710287094,0.20577076077461243
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1808430403470993,-0.0016132977325469255,0.2711189091205597,0.2760384678840637,1.0000001192092896,0.3365725874900818,0.45456063747406006,0.19597217440605164,0.38860568404197693,0.23961079120635986,0.21118731796741486,0.31091248989105225
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.48381632566452026,0.17748500406742096,-0.05775856226682663,0.23658350110054016,0.1861812025308609,0.48816442489624023,0.3923053741455078,0.3677520453929901,0.27519237995147705,0.3014480769634247,0.1664888858795166,0.19823981821537018,0.27043893933296204
he,0.3114890456199646,0.36230841279029846,0.4571082592010498,0.16665782034397125,0.38706058263778687,0.4571082592010498,0.18303123116493225,0.024063590914011,0.26063814759254456,0.29736822843551636,0.40251094102859497,0.5500732064247131,0.5410010814666748,0.3111438453197479,0.3936046361923218,0.24136601388454437,0.22174039483070374,0.2089974731206894
turned,0.22427117824554443,0.2681102156639099,0.3414173722267151,0.2031070441007614,0.27018553018569946,0.3414173722267151,0.22207878530025482,-0.009065007790923119,0.19130346179008484,0.14242947101593018,0.321188747882843,0.29454195499420166,0.3994938135147095,0.32647401094436646,0.325947642326355,0.20618173480033875,0.13036702573299408,0.130948007106781
39,0.05873653665184975,0.017304329201579094,0.12403792142868042,0.018860498443245888,0.13766054809093475,0.12403792142868042,0.08036065101623535,-0.035831376910209656,0.043932054191827774,-0.0024669342674314976,0.08298518508672714,-0.020977824926376343,0.0029520741663873196,0.049198806285858154,0.03391470015048981,-0.025369256734848022,0.05115963891148567,0.04514012485742569
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.2459065467119217,0.5696388483047485,0.6662389636039734,0.14553722739219666,-0.037580832839012146,0.21927717328071594,0.1651318073272705,0.5201468467712402,0.2792111933231354,0.45514053106307983,0.18746300041675568,0.44050168991088867,0.22177861630916595,0.22528515756130219,0.20430970191955566
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.17987582087516785,-0.01540423184633255,0.3079071640968323,0.14297698438167572,0.4933079481124878,0.3733934462070465,0.48711544275283813,0.20523042976856232,0.4565047025680542,0.2230520099401474,0.24760441482067108,0.22068053483963013
2015,-0.07269049435853958,0.04366588220000267,0.1466771513223648,0.1291501224040985,0.21138253808021545,0.1466771513223648,-0.010736176744103432,0.023902352899312973,0.0762634128332138,-0.06573570519685745,0.06568983197212219,0.0437915064394474,0.14799827337265015,-0.05492403730750084,0.0926433801651001,0.15966400504112244,0.034511808305978775,-0.029954981058835983
off-season,0.20116285979747772,0.21259304881095886,0.2915349304676056,0.2047252655029297,0.21329936385154724,0.2915349304676056,0.31849390268325806,0.03987572342157364,0.22423730790615082,0.3562222123146057,0.2906782925128937,0.3018527030944824,0.3074408769607544,0.3210996985435486,0.2662164568901062,0.21504946053028107,0.3258807957172394,0.25146612524986267
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.17763781547546387,-0.003708066651597619,0.2515932321548462,0.20588655769824982,0.6812511086463928,0.3541337847709656,0.40146201848983765,0.20825324952602386,0.35870397090911865,0.26428887248039246,0.2519562542438507,0.4130953550338745
