,when,john,fox,left,as,head,coach,for,the,broncos,",",who,replaced,him,?
manning,0.23698855936527252,0.2521023452281952,0.3066219091415405,0.14772450923919678,0.27189740538597107,0.1677197366952896,0.26993462443351746,0.33057859539985657,0.27058160305023193,0.4807402193546295,0.30921146273612976,0.33436715602874756,0.10441914945840836,0.3016982972621918,0.15856626629829407
having,0.4296937882900238,0.14486616849899292,0.11492008715867996,0.18387813866138458,0.36958321928977966,0.23802119493484497,0.0727459192276001,0.38465240597724915,0.3821379244327545,0.17299437522888184,0.3154076039791107,0.4130314290523529,0.11566190421581268,0.3774479627609253,0.22418256103992462
his,0.37120407819747925,0.288114070892334,0.20168918371200562,0.25896263122558594,0.3146366477012634,0.2232082635164261,0.21406444907188416,0.39312878251075745,0.4394008219242096,0.22318051755428314,0.3378419280052185,0.44966956973075867,0.12412574887275696,0.6629161238670349,0.18075084686279297
worst,0.11886411905288696,0.07731505483388901,0.1688828021287918,0.13275155425071716,0.22892223298549652,0.08827463537454605,0.07978630810976028,0.17950598895549774,0.21166902780532837,0.10329394042491913,0.22239959239959717,0.14436687529087067,0.1150822788476944,0.10363033413887024,0.21551604568958282
statistical,0.20054544508457184,0.07883132994174957,0.10631178319454193,0.1322011649608612,0.2187386304140091,0.09870163351297379,0.03792450949549675,0.2499827891588211,0.26417747139930725,0.20476508140563965,0.23909308016300201,0.14060083031654358,-0.031099503859877586,0.07186394929885864,0.1697750836610794
season,0.1977832019329071,0.11519791930913925,0.2668509781360626,0.14415204524993896,0.22911055386066437,0.1542927622795105,0.24411138892173767,0.24490800499916077,0.2507155239582062,0.3664494454860687,0.2232367992401123,0.13809308409690857,0.1870245486497879,0.1514175981283188,0.16793298721313477
since,0.42774689197540283,0.1370808482170105,0.19970309734344482,0.1570136398077011,0.36245352029800415,0.20682649314403534,0.2176297903060913,0.36751601099967957,0.4054957628250122,0.16061389446258545,0.3991432189941406,0.27765995264053345,0.35660746693611145,0.19738169014453888,0.2876587212085724
his,0.37120407819747925,0.288114070892334,0.20168918371200562,0.25896263122558594,0.3146366477012634,0.2232082635164261,0.21406444907188416,0.39312878251075745,0.4394008219242096,0.22318051755428314,0.3378419280052185,0.44966956973075867,0.12412574887275696,0.6629161238670349,0.18075084686279297
rookie,0.1377633661031723,0.14759878814220428,0.248190775513649,0.13312897086143494,0.15790551900863647,0.1485532820224762,0.34984150528907776,0.234993115067482,0.2438497394323349,0.49952560663223267,0.15723872184753418,0.17461314797401428,0.15183430910110474,0.2754172682762146,0.14955708384513855
year,0.3014719784259796,0.13745838403701782,0.2195855677127838,0.16721561551094055,0.28440728783607483,0.13792212307453156,0.23797547817230225,0.29294124245643616,0.3609684407711029,0.23290012776851654,0.28560417890548706,0.2851492762565613,0.1923389583826065,0.2976784408092499,0.18315006792545319
with,0.5075214505195618,0.1736196130514145,0.17364606261253357,0.219827800989151,0.40387406945228577,0.2096976488828659,0.2121175080537796,0.39140474796295166,0.4223487675189972,0.2245701551437378,0.4120737314224243,0.3282766342163086,0.24342618882656097,0.30843743681907654,0.2433311939239502
the,0.5091903209686279,0.2230520099401474,0.24760441482067108,0.33113980293273926,0.48381632566452026,0.3079071640968323,0.14297698438167572,0.4739971458911896,1.0,0.25985947251319885,0.4933079481124878,0.3733934462070465,0.2645455598831177,0.39213326573371887,0.22068053483963013
indianapolis,0.2021927833557129,0.26746445894241333,0.2997561991214752,0.15167716145515442,0.2328862100839615,0.16098976135253906,0.32204902172088623,0.24690485000610352,0.25879812240600586,0.5067797303199768,0.2796279191970825,0.18802113831043243,0.17917609214782715,0.20121875405311584,0.10281907767057419
colts,0.22847063839435577,0.16726557910442352,0.2796318531036377,0.1781003475189209,0.19564110040664673,0.29049113392829895,0.4236876964569092,0.3092961311340332,0.2615845501422882,0.6631835699081421,0.2679959833621979,0.20528243482112885,0.2095283418893814,0.28812843561172485,0.1482221484184265
in,0.4431333839893341,0.22177861630916595,0.22528515756130219,0.21139952540397644,0.3887844979763031,0.21927717328071594,0.1651318073272705,0.4322226941585541,0.6662389636039734,0.20316283404827118,0.5201468467712402,0.2792111933231354,0.2068215310573578,0.2284061461687088,0.20430970191955566
1998,-0.02254817821085453,0.012415758334100246,-0.09605684131383896,0.004248386714607477,0.014476585201919079,-0.01757381111383438,-0.013948447071015835,0.007990892976522446,-0.047468025237321854,-0.05604337155818939,0.02818203717470169,0.10716468840837479,-0.058823078870773315,0.10854003578424454,0.11714459210634232
",",0.36674630641937256,0.23961079120635986,0.21118731796741486,0.2448868453502655,0.48816442489624023,0.2711189091205597,0.2760384678840637,0.4464869201183319,0.4933079481124878,0.2558487057685852,1.0000001192092896,0.3365725874900818,0.21472671627998352,0.31121695041656494,0.31091248989105225
due,0.27254438400268555,0.0877588614821434,0.15456919372081757,0.15052592754364014,0.16304998099803925,0.15881867706775665,0.11569813638925552,0.2363993525505066,0.22577603161334991,0.14721551537513733,0.3106630742549896,0.1198829784989357,0.24196180701255798,0.1487295776605606,0.10954997688531876
to,0.5423505902290344,0.2070634365081787,0.2072722166776657,0.2724500000476837,0.42092081904411316,0.2177244871854782,0.19063067436218262,0.4451248347759247,0.535392165184021,0.23674264550209045,0.44245919585227966,0.42656609416007996,0.2211306393146515,0.4702378511428833,0.29463258385658264
a,0.44397395849227905,0.20638683438301086,0.16995559632778168,0.19688890874385834,0.39550232887268066,0.2807295620441437,0.16662418842315674,0.44038116931915283,0.5829201340675354,0.19771797955036163,0.427140474319458,0.36608949303627014,0.20298108458518982,0.32137390971183777,0.23916715383529663
plantar,0.1858919858932495,0.26813647150993347,0.14579430222511292,0.20646563172340393,0.1980494111776352,0.14024168252944946,0.13070690631866455,0.12882773578166962,0.23765602707862854,0.20850567519664764,0.27747341990470886,0.22626790404319763,0.18832650780677795,0.20067144930362701,0.12419132888317108
fasciitis,0.24204163253307343,0.17935125529766083,0.1829839050769806,0.17485392093658447,0.1667925864458084,0.13791507482528687,0.1331447958946228,0.2391192764043808,0.14955414831638336,0.2390175461769104,0.20115862786769867,0.23468850553035736,0.1714891791343689,0.24068832397460938,0.23458775877952576
injury,0.28201207518577576,0.11594875156879425,0.19748330116271973,0.21351327002048492,0.18512780964374542,0.25340181589126587,0.27294182777404785,0.21874423325061798,0.22097580134868622,0.38810256123542786,0.23598910868167877,0.18636278808116913,0.23756709694862366,0.2866419851779938,0.1309780478477478
in,0.4431333839893341,0.22177861630916595,0.22528515756130219,0.21139952540397644,0.3887844979763031,0.21927717328071594,0.1651318073272705,0.4322226941585541,0.6662389636039734,0.20316283404827118,0.5201468467712402,0.2792111933231354,0.2068215310573578,0.2284061461687088,0.20430970191955566
his,0.37120407819747925,0.288114070892334,0.20168918371200562,0.25896263122558594,0.3146366477012634,0.2232082635164261,0.21406444907188416,0.39312878251075745,0.4394008219242096,0.22318051755428314,0.3378419280052185,0.44966956973075867,0.12412574887275696,0.6629161238670349,0.18075084686279297
heel,0.22478480637073517,0.1322052925825119,0.13200266659259796,0.21666334569454193,0.20833700895309448,0.2515140473842621,0.13202904164791107,0.17983359098434448,0.2303585559129715,0.29370442032814026,0.17643535137176514,0.25280386209487915,0.1308344155550003,0.3679882884025574,0.13895626366138458
that,0.5860282182693481,0.17830057442188263,0.26909372210502625,0.2512504756450653,0.4735107421875,0.17899899184703827,0.12140347808599472,0.4137635827064514,0.5473989248275757,0.15371358394622803,0.4137537479400635,0.45444270968437195,0.2443014234304428,0.4159553349018097,0.32716336846351624
he,0.39115971326828003,0.24136601388454437,0.22174039483070374,0.2527402639389038,0.33787044882774353,0.26063814759254456,0.29736822843551636,0.4540175199508667,0.4571082592010498,0.2534533441066742,0.40251094102859497,0.5500732064247131,0.13324777781963348,0.6241704225540161,0.2089974731206894
had,0.37526828050613403,0.20482271909713745,0.16836102306842804,0.3025658130645752,0.3393979072570801,0.24529026448726654,0.1863328069448471,0.3270139992237091,0.3875846862792969,0.19590453803539276,0.35487717390060425,0.36173108220100403,0.290118932723999,0.3950670063495636,0.20728366076946259
suffered,0.20446106791496277,0.20979391038417816,0.1116408184170723,0.22289451956748962,0.2071637213230133,0.23603254556655884,0.2149227112531662,0.17500363290309906,0.2558774948120117,0.26362344622612,0.24693666398525238,0.18016760051250458,0.26328539848327637,0.2614034414291382,0.08963493257761002
since,0.42774689197540283,0.1370808482170105,0.19970309734344482,0.1570136398077011,0.36245352029800415,0.20682649314403534,0.2176297903060913,0.36751601099967957,0.4054957628250122,0.16061389446258545,0.3991432189941406,0.27765995264053345,0.35660746693611145,0.19738169014453888,0.2876587212085724
the,0.5091903209686279,0.2230520099401474,0.24760441482067108,0.33113980293273926,0.48381632566452026,0.3079071640968323,0.14297698438167572,0.4739971458911896,1.0,0.25985947251319885,0.4933079481124878,0.3733934462070465,0.2645455598831177,0.39213326573371887,0.22068053483963013
summer,0.267126202583313,0.14584960043430328,0.18481285870075226,0.14836420118808746,0.1789223700761795,0.11852485686540604,0.24412240087985992,0.2597406506538391,0.2685571610927582,0.17400752007961273,0.269391804933548,0.1388430893421173,0.10750935971736908,0.12779468297958374,0.11625723540782928
",",0.36674630641937256,0.23961079120635986,0.21118731796741486,0.2448868453502655,0.48816442489624023,0.2711189091205597,0.2760384678840637,0.4464869201183319,0.4933079481124878,0.2558487057685852,1.0000001192092896,0.3365725874900818,0.21472671627998352,0.31121695041656494,0.31091248989105225
and,0.4716290831565857,0.21634717285633087,0.22043024003505707,0.2571277916431427,0.49487000703811646,0.24040718376636505,0.2508825957775116,0.5064792633056641,0.5171257257461548,0.20959050953388214,0.6633074283599854,0.41279885172843933,0.2584592401981354,0.35759612917900085,0.20544172823429108
the,0.5091903209686279,0.2230520099401474,0.24760441482067108,0.33113980293273926,0.48381632566452026,0.3079071640968323,0.14297698438167572,0.4739971458911896,1.0,0.25985947251319885,0.4933079481124878,0.3733934462070465,0.2645455598831177,0.39213326573371887,0.22068053483963013
simple,0.2846766412258148,0.1593671292066574,0.19934290647506714,0.17406447231769562,0.275139719247818,0.10086347162723541,0.13169342279434204,0.32954689860343933,0.24738673865795135,0.1627659946680069,0.2595684230327606,0.26573318243026733,0.1605847328901291,0.23818379640579224,0.4614735543727875
fact,0.3674176335334778,0.22278550267219543,0.18026982247829437,0.11764704436063766,0.294501394033432,0.12416306883096695,0.08788648247718811,0.2685041129589081,0.32878658175468445,0.050056591629981995,0.2791052758693695,0.3179011940956116,0.15927539765834808,0.2714681923389435,0.2798655927181244
that,0.5860282182693481,0.17830057442188263,0.26909372210502625,0.2512504756450653,0.4735107421875,0.17899899184703827,0.12140347808599472,0.4137635827064514,0.5473989248275757,0.15371358394622803,0.4137537479400635,0.45444270968437195,0.2443014234304428,0.4159553349018097,0.32716336846351624
manning,0.23698855936527252,0.2521023452281952,0.3066219091415405,0.14772450923919678,0.27189740538597107,0.1677197366952896,0.26993462443351746,0.33057859539985657,0.27058160305023193,0.4807402193546295,0.30921146273612976,0.33436715602874756,0.10441914945840836,0.3016982972621918,0.15856626629829407
was,0.37326499819755554,0.2875721752643585,0.18574436008930206,0.21956826746463776,0.3677520453929901,0.2465479075908661,0.20918557047843933,0.3863949179649353,0.48711544275283813,0.23574475944042206,0.45456063747406006,0.3318818509578705,0.34946855902671814,0.3675798773765564,0.18412111699581146
getting,0.42344197630882263,0.13631781935691833,0.13199947774410248,0.2029128223657608,0.2746428847312927,0.1685144305229187,0.1365964412689209,0.34310558438301086,0.2930673360824585,0.21133212745189667,0.2384856641292572,0.3006364703178406,0.13050706684589386,0.3458472788333893,0.28468504548072815
old,0.36291906237602234,0.10236245393753052,0.08782585710287094,0.2452828288078308,0.24722114205360413,0.08878083527088165,0.1610066294670105,0.2211335301399231,0.31849798560142517,0.0845843181014061,0.26524028182029724,0.2511109709739685,0.29732200503349304,0.25082728266716003,0.20577076077461243
",",0.36674630641937256,0.23961079120635986,0.21118731796741486,0.2448868453502655,0.48816442489624023,0.2711189091205597,0.2760384678840637,0.4464869201183319,0.4933079481124878,0.2558487057685852,1.0000001192092896,0.3365725874900818,0.21472671627998352,0.31121695041656494,0.31091248989105225
as,0.4437963366508484,0.1664888858795166,0.19823981821537018,0.24601076543331146,1.0,0.23658350110054016,0.1861812025308609,0.44774648547172546,0.48381632566452026,0.23052668571472168,0.48816442489624023,0.3923053741455078,0.33300021290779114,0.3072648346424103,0.27043893933296204
he,0.39115971326828003,0.24136601388454437,0.22174039483070374,0.2527402639389038,0.33787044882774353,0.26063814759254456,0.29736822843551636,0.4540175199508667,0.4571082592010498,0.2534533441066742,0.40251094102859497,0.5500732064247131,0.13324777781963348,0.6241704225540161,0.2089974731206894
turned,0.32919174432754517,0.20618173480033875,0.13036702573299408,0.28921085596084595,0.2937243580818176,0.19130346179008484,0.14242947101593018,0.24899277091026306,0.3414173722267151,0.23388348519802094,0.321188747882843,0.29454195499420166,0.2927268445491791,0.30906081199645996,0.130948007106781
39,0.04354902356863022,-0.025369256734848022,0.05115963891148567,0.06535708159208298,0.06963281333446503,0.043932054191827774,-0.0024669342674314976,0.053668420761823654,0.12403792142868042,0.17060622572898865,0.08298518508672714,-0.020977824926376343,-0.07759495824575424,0.06479426473379135,0.04514012485742569
in,0.4431333839893341,0.22177861630916595,0.22528515756130219,0.21139952540397644,0.3887844979763031,0.21927717328071594,0.1651318073272705,0.4322226941585541,0.6662389636039734,0.20316283404827118,0.5201468467712402,0.2792111933231354,0.2068215310573578,0.2284061461687088,0.20430970191955566
the,0.5091903209686279,0.2230520099401474,0.24760441482067108,0.33113980293273926,0.48381632566452026,0.3079071640968323,0.14297698438167572,0.4739971458911896,1.0,0.25985947251319885,0.4933079481124878,0.3733934462070465,0.2645455598831177,0.39213326573371887,0.22068053483963013
2015,0.006577361840754747,0.15966400504112244,0.034511808305978775,0.0319429449737072,0.04859122261404991,0.0762634128332138,-0.06573570519685745,-0.08512632548809052,0.1466771513223648,-0.0028495145961642265,0.06568983197212219,0.0437915064394474,0.07855981588363647,0.0157447699457407,-0.029954981058835983
off-season,0.2743270993232727,0.21504946053028107,0.3258807957172394,0.2256709635257721,0.2900317907333374,0.22423730790615082,0.3562222123146057,0.37290364503860474,0.2915349304676056,0.5205284357070923,0.2906782925128937,0.3018527030944824,0.20648068189620972,0.295632928609848,0.25146612524986267
.,0.475719153881073,0.26428887248039246,0.2519562542438507,0.28830423951148987,0.515582263469696,0.2515932321548462,0.20588655769824982,0.4726039469242096,0.5934505462646484,0.2612393796443939,0.6812511086463928,0.3541337847709656,0.2553439438343048,0.30228540301322937,0.4130953550338745
