,what,famous,english,physicist,and,mathematician,was,depicted,in,the,main,bronze,door,entrance,of,the,museum,?
;,0.10986888408660889,0.05179762840270996,0.06663760542869568,0.06340043991804123,0.08403264731168747,-0.010179491713643074,0.0754367932677269,0.11752419918775558,0.092739537358284,0.09152708947658539,0.09533005207777023,0.0013738942798227072,0.01520480401813984,0.042547691613435745,0.054534342139959335,0.09152708947658539,0.11569859832525253,0.10349778085947037
thus,0.30745524168014526,0.09233564883470535,0.16500160098075867,0.14931145310401917,0.3723181188106537,0.1004343256354332,0.22773678600788116,0.23450736701488495,0.26358214020729065,0.4036877751350403,0.19228194653987885,0.13468928635120392,0.15550768375396729,0.16312167048454285,0.3487406373023987,0.4036877751350403,0.03562311455607414,0.18769288063049316
representing,0.1524650901556015,0.24140958487987518,0.08821193873882294,0.08859967440366745,0.28272590041160583,0.15337541699409485,0.2130533903837204,0.38918372988700867,0.3327813446521759,0.35762789845466614,0.21712686121463776,0.22740311920642853,0.10179175436496735,0.19521310925483704,0.42015817761421204,0.35762789845466614,0.09414099901914597,0.10637413710355759
the,0.42745697498321533,0.28616565465927124,0.23982001841068268,0.14301171898841858,0.5171257257461548,0.1224498599767685,0.48711544275283813,0.21407261490821838,0.6662389636039734,1.0,0.38631999492645264,0.2526973485946655,0.23557746410369873,0.31372344493865967,0.733189046382904,1.0,0.24861779808998108,0.22068053483963013
range,0.19613829255104065,0.12427454441785812,0.12470605969429016,0.12631942331790924,0.27470090985298157,0.08487016707658768,0.1336074322462082,0.10767249763011932,0.2084861844778061,0.2311336100101471,0.19116869568824768,0.07390196621417999,0.13188029825687408,0.20693522691726685,0.234999418258667,0.2311336100101471,0.05902322754263878,0.1204894632101059
of,0.33290785551071167,0.3074295222759247,0.17198967933654785,0.1528705656528473,0.5116966962814331,0.13611692190170288,0.4069072902202606,0.23749902844429016,0.5696388483047485,0.733189046382904,0.3177044689655304,0.2355436533689499,0.1459992229938507,0.2534947693347931,1.0,0.733189046382904,0.23314370214939117,0.1826142966747284
the,0.42745697498321533,0.28616565465927124,0.23982001841068268,0.14301171898841858,0.5171257257461548,0.1224498599767685,0.48711544275283813,0.21407261490821838,0.6662389636039734,1.0,0.38631999492645264,0.2526973485946655,0.23557746410369873,0.31372344493865967,0.733189046382904,1.0,0.24861779808998108,0.22068053483963013
museums,0.18489275872707367,0.2951403856277466,0.10553167760372162,0.1285475343465805,0.3102967441082001,0.1699075996875763,0.17075610160827637,0.25890329480171204,0.2833188474178314,0.2721219062805176,0.14356133341789246,0.20446887612342834,0.10340815782546997,0.2528749406337738,0.2631984055042267,0.2721219062805176,0.766154408454895,0.1374243199825287
collections,0.22708594799041748,0.26575225591659546,0.13697831332683563,0.14641353487968445,0.2914140522480011,0.17792795598506927,0.17861895263195038,0.29743245244026184,0.2719179093837738,0.27174001932144165,0.17713940143585205,0.16689059138298035,0.13688728213310242,0.1809283196926117,0.3185039758682251,0.27174001932144165,0.447247713804245,0.1873358190059662
",",0.3087472915649414,0.2816491723060608,0.3339248597621918,0.2773611843585968,0.6633074283599854,0.2415458858013153,0.45456063747406006,0.1737731397151947,0.5201468467712402,0.4933079481124878,0.2989408075809479,0.2434660792350769,0.1610245406627655,0.14223605394363403,0.4946078956127167,0.4933079481124878,0.20741747319698334,0.31091248989105225
godfrey,0.1566525250673294,0.206841841340065,0.2502865791320801,0.283149778842926,0.27925217151641846,0.29515060782432556,0.3088242709636688,0.10851547122001648,0.24269826710224152,0.2300633192062378,0.10800862312316895,0.13640934228897095,0.08169631659984589,0.11976254731416702,0.23875589668750763,0.2300633192062378,0.18181905150413513,0.15937986969947815
sykes,0.15747708082199097,0.2506294548511505,0.31347963213920593,0.3383885324001312,0.3202173411846161,0.3344859480857849,0.3036337196826935,0.14098915457725525,0.1812906265258789,0.22081643342971802,0.12638385593891144,0.10155194252729416,0.18318143486976624,0.09914819151163101,0.18079234659671783,0.22081643342971802,0.14112429320812225,0.23471449315547943
also,0.42747777700424194,0.3400462567806244,0.2739046514034271,0.16122888028621674,0.5755972862243652,0.16260157525539398,0.4032125174999237,0.18753443658351898,0.5073733329772949,0.6021018624305725,0.3484555184841156,0.1946561634540558,0.17640724778175354,0.25417718291282654,0.4924938678741455,0.6021018624305725,0.16394411027431488,0.21848613023757935
designed,0.15902110934257507,0.23329024016857147,0.1064920425415039,0.2211039662361145,0.2359010875225067,0.2289610505104065,0.28384989500045776,0.2412019670009613,0.22657902538776398,0.2559613883495331,0.1976516991853714,0.20857875049114227,0.2245148867368698,0.2455693483352661,0.2000347077846527,0.2559613883495331,0.19523267447948456,0.11213942617177963
the,0.42745697498321533,0.28616565465927124,0.23982001841068268,0.14301171898841858,0.5171257257461548,0.1224498599767685,0.48711544275283813,0.21407261490821838,0.6662389636039734,1.0,0.38631999492645264,0.2526973485946655,0.23557746410369873,0.31372344493865967,0.733189046382904,1.0,0.24861779808998108,0.22068053483963013
terracotta,0.1761527955532074,0.29178887605667114,0.10955997556447983,0.08858728408813477,0.2836885452270508,0.1829758733510971,0.2653079330921173,0.3494652211666107,0.2623767554759979,0.2803131341934204,0.1655852049589157,0.49248018860816956,0.17589548230171204,0.3321555256843567,0.2926011085510254,0.2803131341934204,0.3033863604068756,0.11132478713989258
embellishments,0.19875416159629822,0.2100086361169815,0.11712998151779175,0.1634082794189453,0.23482073843479156,0.17967292666435242,0.23127439618110657,0.3051402270793915,0.28918805718421936,0.26627209782600403,0.14792920649051666,0.2406007945537567,0.1481451392173767,0.22445589303970337,0.24747715890407562,0.26627209782600403,0.27276068925857544,0.17831526696681976
and,0.31309178471565247,0.2970265746116638,0.3409043252468109,0.14957159757614136,1.0,0.16645929217338562,0.3740963041782379,0.21015071868896484,0.4954058527946472,0.5171257257461548,0.29831406474113464,0.23318837583065033,0.1960596889257431,0.24038183689117432,0.5116966962814331,0.5171257257461548,0.21554097533226013,0.20544172823429108
the,0.42745697498321533,0.28616565465927124,0.23982001841068268,0.14301171898841858,0.5171257257461548,0.1224498599767685,0.48711544275283813,0.21407261490821838,0.6662389636039734,1.0,0.38631999492645264,0.2526973485946655,0.23557746410369873,0.31372344493865967,0.733189046382904,1.0,0.24861779808998108,0.22068053483963013
mosaic,0.14306141436100006,0.19257932901382446,0.06472782790660858,0.08122393488883972,0.1974586397409439,0.13415424525737762,0.24306641519069672,0.2999984323978424,0.21105307340621948,0.27219533920288086,0.1314951330423355,0.29995837807655334,0.17410102486610413,0.19768576323986053,0.2979963719844818,0.27219533920288086,0.21566423773765564,0.12222903966903687
in,0.30808621644973755,0.34673580527305603,0.19623121619224548,0.1694481074810028,0.4954058527946472,0.17603391408920288,0.45514053106307983,0.19601459801197052,1.0,0.6662389636039734,0.28862449526786804,0.1848762184381485,0.20952431857585907,0.215397909283638,0.5696388483047485,0.6662389636039734,0.2407650351524353,0.20430970191955566
the,0.42745697498321533,0.28616565465927124,0.23982001841068268,0.14301171898841858,0.5171257257461548,0.1224498599767685,0.48711544275283813,0.21407261490821838,0.6662389636039734,1.0,0.38631999492645264,0.2526973485946655,0.23557746410369873,0.31372344493865967,0.733189046382904,1.0,0.24861779808998108,0.22068053483963013
pediment,0.2149837613105774,0.16850052773952484,0.1757056713104248,0.1430782973766327,0.23335030674934387,0.1984195113182068,0.11252965778112411,0.2858225107192993,0.19091910123825073,0.22291474044322968,0.10113361477851868,0.2539295256137848,0.19914312660694122,0.30368372797966003,0.22423113882541656,0.22291474044322968,0.21667955815792084,0.18125569820404053
of,0.33290785551071167,0.3074295222759247,0.17198967933654785,0.1528705656528473,0.5116966962814331,0.13611692190170288,0.4069072902202606,0.23749902844429016,0.5696388483047485,0.733189046382904,0.3177044689655304,0.2355436533689499,0.1459992229938507,0.2534947693347931,1.0,0.733189046382904,0.23314370214939117,0.1826142966747284
the,0.42745697498321533,0.28616565465927124,0.23982001841068268,0.14301171898841858,0.5171257257461548,0.1224498599767685,0.48711544275283813,0.21407261490821838,0.6662389636039734,1.0,0.38631999492645264,0.2526973485946655,0.23557746410369873,0.31372344493865967,0.733189046382904,1.0,0.24861779808998108,0.22068053483963013
north,0.18673177063465118,0.22694739699363708,0.14724189043045044,0.16003449261188507,0.2776443064212799,0.1841638833284378,0.29020047187805176,0.06694968044757843,0.39050599932670593,0.36298373341560364,0.21772423386573792,0.18504489958286285,0.13180018961429596,0.20772407948970795,0.3604778051376343,0.36298373341560364,0.19029363989830017,0.11829731613397598
façade,0.15778933465480804,0.30414047837257385,0.154959574341774,0.11720126122236252,0.22591467201709747,0.18904145061969757,0.24647100269794464,0.32933634519577026,0.25095683336257935,0.33251336216926575,0.26285991072654724,0.2968991994857788,0.3351151645183563,0.39240762591362,0.28033289313316345,0.33251336216926575,0.3074198365211487,0.14144746959209442
commemorating,0.10746075958013535,0.3545060455799103,0.14742599427700043,0.1746407449245453,0.20672714710235596,0.17463549971580505,0.31255021691322327,0.30474990606307983,0.348280668258667,0.36410441994667053,0.1376180648803711,0.3477483093738556,0.11962473392486572,0.27068841457366943,0.3537333309650421,0.36410441994667053,0.2574792206287384,0.12969037890434265
the,0.42745697498321533,0.28616565465927124,0.23982001841068268,0.14301171898841858,0.5171257257461548,0.1224498599767685,0.48711544275283813,0.21407261490821838,0.6662389636039734,1.0,0.38631999492645264,0.2526973485946655,0.23557746410369873,0.31372344493865967,0.733189046382904,1.0,0.24861779808998108,0.22068053483963013
great,0.2562883198261261,0.24372956156730652,0.1661698818206787,0.16324730217456818,0.2591964602470398,0.16164392232894897,0.19652196764945984,0.1901392638683319,0.23348836600780487,0.2822027802467346,0.191008523106575,0.22995619475841522,0.1465999186038971,0.17735491693019867,0.3168134391307831,0.2822027802467346,0.13316655158996582,0.13135133683681488
exhibition,0.1526671200990677,0.28762075304985046,0.054753173142671585,0.15853600203990936,0.17623993754386902,0.15372911095619202,0.24921445548534393,0.3204651176929474,0.28266429901123047,0.22614671289920807,0.09056594967842102,0.2456359714269638,0.13538499176502228,0.2697589695453644,0.20735959708690643,0.22614671289920807,0.5163875222206116,0.11494685709476471
the,0.42745697498321533,0.28616565465927124,0.23982001841068268,0.14301171898841858,0.5171257257461548,0.1224498599767685,0.48711544275283813,0.21407261490821838,0.6662389636039734,1.0,0.38631999492645264,0.2526973485946655,0.23557746410369873,0.31372344493865967,0.733189046382904,1.0,0.24861779808998108,0.22068053483963013
profits,0.22846324741840363,0.1673203408718109,0.14771179854869843,0.02425338886678219,0.20269834995269775,0.09680192917585373,0.20355679094791412,0.15415064990520477,0.15890081226825714,0.2556864619255066,0.1234070435166359,0.11635980010032654,0.14501570165157318,0.1475023776292801,0.16343750059604645,0.2556864619255066,0.17513035237789154,0.1589900553226471
from,0.2737620174884796,0.23072338104248047,0.201618492603302,0.1204020082950592,0.3601827025413513,0.10875728726387024,0.31171464920043945,0.15286336839199066,0.4274188280105591,0.40150508284568787,0.22770823538303375,0.16964833438396454,0.11119963973760605,0.17725270986557007,0.4249346852302551,0.40150508284568787,0.20791949331760406,0.19969791173934937
which,0.5261979103088379,0.24636515974998474,0.19168700277805328,0.10551406443119049,0.506277859210968,0.08104775100946426,0.2830964922904968,0.22668902575969696,0.4840516746044159,0.6521818041801453,0.37042954564094543,0.19257061183452606,0.24921436607837677,0.2874296009540558,0.5011631846427917,0.6521818041801453,0.22731433808803558,0.25814583897590637
helped,0.1926339715719223,0.29738733172416687,0.17707602679729462,0.20522426068782806,0.318156898021698,0.1758292019367218,0.384408563375473,0.17626313865184784,0.304380863904953,0.3108886480331421,0.18144461512565613,0.13462604582309723,0.09217014163732529,0.12121586501598358,0.26548290252685547,0.3108886480331421,0.16977150738239288,0.16572049260139465
to,0.455847829580307,0.12665097415447235,0.21984367072582245,0.11992333829402924,0.48971283435821533,0.12644395232200623,0.3636345863342285,0.12530672550201416,0.45010748505592346,0.535392165184021,0.26116618514060974,0.16390153765678406,0.20256611704826355,0.24082104861736298,0.41548454761505127,0.535392165184021,0.1640389859676361,0.29463258385658264
fund,0.14864346385002136,0.1229436993598938,0.1250743567943573,0.1532285064458847,0.27788683772087097,0.13739310204982758,0.24310266971588135,0.12360844016075134,0.2148904800415039,0.25521403551101685,0.11226125061511993,0.11123089492321014,0.08104348927736282,0.18973982334136963,0.27318620681762695,0.25521403551101685,0.22252309322357178,0.1883198469877243
the,0.42745697498321533,0.28616565465927124,0.23982001841068268,0.14301171898841858,0.5171257257461548,0.1224498599767685,0.48711544275283813,0.21407261490821838,0.6662389636039734,1.0,0.38631999492645264,0.2526973485946655,0.23557746410369873,0.31372344493865967,0.733189046382904,1.0,0.24861779808998108,0.22068053483963013
museum,0.1771627515554428,0.21559910476207733,0.08329639583826065,0.1259283721446991,0.21554097533226013,0.15376561880111694,0.21266788244247437,0.2377775013446808,0.2407650351524353,0.24861779808998108,0.12107153236865997,0.2092113196849823,0.13772733509540558,0.2587375044822693,0.23314370214939117,0.24861779808998108,1.0000001192092896,0.14128351211547852
",",0.3087472915649414,0.2816491723060608,0.3339248597621918,0.2773611843585968,0.6633074283599854,0.2415458858013153,0.45456063747406006,0.1737731397151947,0.5201468467712402,0.4933079481124878,0.2989408075809479,0.2434660792350769,0.1610245406627655,0.14223605394363403,0.4946078956127167,0.4933079481124878,0.20741747319698334,0.31091248989105225
this,0.5489566326141357,0.20630793273448944,0.2799903452396393,0.14333108067512512,0.42353692650794983,0.11161041259765625,0.3638818562030792,0.1280849277973175,0.45205554366111755,0.6274310946464539,0.3026203215122223,0.1411134898662567,0.1326128989458084,0.20677846670150757,0.45148900151252747,0.6274310946464539,0.19769281148910522,0.3155723512172699
is,0.28837618231773376,0.26248517632484436,0.24613474309444427,0.14372342824935913,0.3859752118587494,0.16697776317596436,0.5810302495956421,0.19120530784130096,0.5394441485404968,0.5823672413825989,0.3009335994720459,0.15866197645664215,0.17586170136928558,0.23472779989242554,0.4854315221309662,0.5823672413825989,0.18299639225006104,0.22961433231830597
flanked,0.12743791937828064,0.17361560463905334,0.16926389932632446,0.06439223885536194,0.19043484330177307,0.08223767578601837,0.2380082607269287,0.2710995376110077,0.12523284554481506,0.2716381251811981,0.16568449139595032,0.14979542791843414,0.19730980694293976,0.31045815348625183,0.24091345071792603,0.2716381251811981,0.12559019029140472,0.04738264158368111
by,0.2455483376979828,0.24140264093875885,0.20002366602420807,0.2114850878715515,0.4289871156215668,0.1425982266664505,0.4752357602119446,0.19165492057800293,0.370934396982193,0.4408751428127289,0.21864338219165802,0.12452178448438644,0.16735400259494781,0.17967933416366577,0.3646814823150635,0.4408751428127289,0.15592984855175018,0.17966607213020325
terracotta,0.1761527955532074,0.29178887605667114,0.10955997556447983,0.08858728408813477,0.2836885452270508,0.1829758733510971,0.2653079330921173,0.3494652211666107,0.2623767554759979,0.2803131341934204,0.1655852049589157,0.49248018860816956,0.17589548230171204,0.3321555256843567,0.2926011085510254,0.2803131341934204,0.3033863604068756,0.11132478713989258
statue,0.07594400644302368,0.3170467019081116,0.10455387830734253,0.10090244561433792,0.2050313502550125,0.18797115981578827,0.29384079575538635,0.2811829149723053,0.17760419845581055,0.21746210753917694,0.17722854018211365,0.43860772252082825,0.22630465030670166,0.31935933232307434,0.2287396490573883,0.21746210753917694,0.38310307264328003,0.08672746270895004
groups,0.23137421905994415,0.10879416018724442,0.1437997817993164,0.09049056470394135,0.29783302545547485,0.015576344914734364,0.10153285413980484,0.14421726763248444,0.22620722651481628,0.27790749073028564,0.219434455037117,0.08226393163204193,0.05808943882584572,0.11700846999883652,0.24723079800605774,0.27790749073028564,0.18595896661281586,0.14349548518657684
by,0.2455483376979828,0.24140264093875885,0.20002366602420807,0.2114850878715515,0.4289871156215668,0.1425982266664505,0.4752357602119446,0.19165492057800293,0.370934396982193,0.4408751428127289,0.21864338219165802,0.12452178448438644,0.16735400259494781,0.17967933416366577,0.3646814823150635,0.4408751428127289,0.15592984855175018,0.17966607213020325
percival,0.16228815913200378,0.20556406676769257,0.28615063428878784,0.28157177567481995,0.28764939308166504,0.24823658168315887,0.27431023120880127,0.22742204368114471,0.21667365729808807,0.2540544867515564,0.12732477486133575,0.15262572467327118,0.1555124819278717,0.1233019307255745,0.22448912262916565,0.2540544867515564,0.18563362956047058,0.14921654760837555
ball,0.19548681378364563,0.13139817118644714,0.1724831461906433,0.10843047499656677,0.19981779158115387,0.10803321748971939,0.16079293191432953,0.1041552945971489,0.1472199559211731,0.18895584344863892,0.09075047820806503,0.1797444373369217,0.23296992480754852,0.16313773393630981,0.15122076869010925,0.18895584344863892,0.10821889340877533,0.1766241192817688
.,0.3567904531955719,0.2322506159543991,0.2881386876106262,0.19046491384506226,0.588965117931366,0.1478310525417328,0.40146201848983765,0.15608759224414825,0.5591574311256409,0.5934505462646484,0.31122034788131714,0.21327440440654755,0.21004024147987366,0.21017757058143616,0.5352458953857422,0.5934505462646484,0.19497929513454437,0.4130953550338745
